"","BirdID","BloodID","NotSure","Objective","PlateID","U_PlateID","CqGAPDH","EffGAPDH","DiffGAPDH","CqTelomere","EffTelomere","DiffTelomere","RTL","Whodunnit","obsno","CatchID","BloodSource","Status","OccasionDate","Island","birthyear","birthday","occasionyear","age_year","age_date","AveAge","WithinAge","BirthFieldPeriodID","SexEstimate","OccasionID","TerritoryID","FieldPeriodID","Year","TerritoryNumber","TQ","TQcorrected","newstat","avg_invert","RTL_z","lifespan","newlifespan"
"88",847,908,3698,8,38,"8_38",23.733,1.878,0.014,16.412,1.769,0.08,1.23,"EAF",1,63,"A","BrM","2000-08-06","CN",1994,"1994-06-19",2000,6,2240,6,0,17,1,4583,138,39,NA,NA,NA,NA,"Dom",NA,0.861733663158105,2247,2247
"89",849,703,269,1,31,"1_31",24.14133333,1.866666667,0.161,17.50633333,1.539333333,0.162,0.2,"EB",1,1131,"A","BrM","1999-01-19","CN",1994,"1994-06-20",1999,5,1674,4.5,0.5,17,1,890,101,26,1999,69,13379.58368,13379.58368,"Dom",1.51550549603333,-1.83332742151881,3495,3026
"90",849,2676,108,1,18,"1_18",23.94866667,1.869333333,0.011,13.81133333,1.685666667,0.138,1.51,"EB",1,1132,"A","BrM","1998-08-02","CN",1994,"1994-06-20",1998,4,1504,4.5,-0.5,17,1,837,101,25,1998,69,65984.44039,65984.44039,"Dom",3.40909704426667,1.59437162792465,3495,3026
"91",858,889,273,1,31,"1_31",25.11633333,1.938333333,0.228,13.58133333,1.680666667,0.158,2.37,"EB",1,25,"A","BrF","2000-08-02","CN",1994,"1994-07-01",2000,6,2224,6,0,17,0,1020,92,39,NA,NA,NA,NA,"Dom",NA,3.84461680542188,2582,2582
"92",859,2661,3270,8,19,"8_19",23.2385,1.9315,0.013,16.094,1.7955,0.202,0.75,"EAF",1,1118,"A","BrF","1998-07-17","CN",1994,"1994-07-02",1998,4,1476,4,0,17,0,816,15,25,1998,10,46610.48128,46610.48128,"Dom",3.40909704426667,-0.394217133584536,1912,1912
"93",862,260,1465,4,14,"4_14",24.58766667,1.880666667,0.403,14.11333333,1.825333333,0.139,0.95,"EB",1,3117,"A","BrF","2003-12-23","CN",1994,"1994-07-04",2003,9,3459,10,-1,17,0,1243,90,31,NA,NA,NA,NA,"Dom",NA,0.129095698391564,4178,4178
"94",862,2943,3373,8,24,"8_24",23.572,1.929,0.03,16.6835,1.8045,0.125,0.86,"EAF",1,5281,"A","BrF","2005-12-05","CN",1994,"1994-07-04",2005,11,4172,10,1,17,0,1777,87,54,NA,NA,NA,NA,"Dom",NA,-0.106395075997681,4178,4178
"95",865,2686,122,1,19,"1_19",23.287,1.882666667,0.194,12.73833333,1.683,0.067,1.94,"EB",1,1109,"A","BrM","1998-08-03","CN",1994,"1994-07-09",1998,4,1486,4,0,17,1,840,81,25,1998,54,102697.6702,102697.6702,"Dom",3.40909704426667,2.71949421667326,2574,2574
"96",868,2628,72,1,15,"1_15",23.76466667,1.959,0.439,12.09666667,1.743,0.239,1.24,"EB",1,1100,"A","BrM","1998-02-16","CN",1995,"1995-07-04",1998,3,958,3,0,19,1,787,16,23,1998,11,90835.86389,90835.86389,"Dom",5.83789656866667,0.88789930475691,1305,1181
"97",868,2703,146,1,20,"1_20",23.70733333,1.889,0.124,13.674,1.671666667,0.239,1.25,"EB",1,1102,"A","BrM","1998-08-17","CN",1995,"1995-07-04",1998,3,1140,3,0,19,1,853,30,25,1998,23,70014.40456,70014.40456,"Dom",3.40909704426667,0.914064946355715,1305,1181
"98",869,4072,2869,7,37,"7_37",22.9445,1.8375,0.039,17.6365,1.787,0.099,0.27,"EAF",2,6459,"A","BrF","2009-01-24","CN",1995,"1995-07-04",2009,14,4953,9,5,19,0,2289,69,90,2009,48,34320.17093,34320.17093,"Dom",3.28909595685714,-1.65016793032718,5372,5372
"99",869,832,2937,7,40,"7_40",23.346,1.9195,0.046,16.9175,1.8185,0.113,0.5,"EAF",1,1095,"A",NA,"1999-11-20","CN",1995,"1995-07-04",1999,4,1600,9,-5,19,0,987,65,29,NA,NA,NA,NA,NA,NA,-1.04835817355466,5372,5372
"100",884,2597,57,1,14,"1_14",24.06766667,1.876,0.215,13.87366667,1.692333333,0.344,0.99,"EB",1,1078,"A","BrM","1998-01-15","CN",1995,"1995-08-11",1998,3,888,3,0,19,1,769,89,23,1998,60,73692.10701,73692.10701,"Dom",5.83789656866667,0.233758264786785,960,960
"101",886,836,3738,8,4,"8_4",23.4295,1.892,0.055,15.966,1.8305,0.166,1.1,"EAF",2,1074,"A",NA,"1999-11-21","CN",1995,"1995-08-13",1999,4,1561,4,0,19,1,988,37,29,NA,NA,NA,NA,NA,NA,0.52158032237364,1827,1827
"102",911,3958,502,2,11,"2_11",24.86066667,1.884,0.069,14.55,1.683666667,0.223,0.84,"EB",1,6330,"A","BrM","2008-07-15","CN",1994,"1994-05-22",2008,14,5168,9,5,17,1,2161,4,87,2008,3,2248.639471,2248.639471,"Dom",2.59212595028571,-0.158726359195291,5955,5955
"103",911,2577,11,1,1,"1_1",23.641,1.898333333,0.06,12.89666667,1.722666667,0.122,1.24,"EB",1,1035,"A","SEEN2","1997-07-04","CN",1994,"1994-05-22",1997,3,1139,9,-6,17,1,670,24,22,1997,18,73132.7197,73132.7197,"Sub",6.34906043033333,0.88789930475691,5955,5955
"104",911,3740,555,2,15,"2_15",25.68266667,1.934666667,0.316,15.94733333,1.718333333,0.13,0.54,"EB",1,6101,"A","BrM","2007-07-16","CN",1994,"1994-05-22",2007,13,4803,9,4,17,1,2086,4,82,2007,3,7260.478375,7260.478375,"Dom",2.00111878428571,-0.943695607159442,5955,5955
"105",911,2715,260,1,30,"1_30",23.45033333,1.900666667,0.216,14.19233333,1.676,0.145,0.62,"EB",1,1033,"A","BrM","1998-08-22","CN",1994,"1994-05-22",1998,4,1553,9,-5,17,1,860,4,25,1998,3,86902.4208,86902.4208,"Dom",3.40909704426667,-0.734370474369002,5955,5955
"106",911,538,3753,8,40,"8_40",23.3685,1.9305,0.093,17.7395,1.7945,0.061,0.34,"EAF",1,3913,"A","BrM","2005-07-16","CN",1994,"1994-05-22",2005,11,4073,9,2,17,1,1604,4,37,NA,NA,NA,NA,"Dom",3.84936357792857,-1.46700843913554,5955,5955
"107",912,372,753,2,7,"2_7",23.96433333,1.870666667,0.265,12.86166667,1.713,0.197,1.35,"EB",1,3652,"A","BrF","2004-07-24","CN",1994,"1994-05-22",2004,10,3716,6.5,3.5,17,0,1415,1,34,2004,1,4342.640802,4342.640802,"Dom",3.1884100425,1.17572136234377,5222,5222
"108",912,2470,131,1,2,"1_2",23.54533333,1.953333333,0.217,12.82533333,1.718333333,0.343,1.5,"EB",1,1031,"A","BrF","1997-07-05","CN",1994,"1994-05-22",1997,3,1140,6.5,-3.5,17,0,676,1,22,1997,1,41262.53298,41262.53298,"Dom",6.34906043033333,1.56820598632584,5222,5222
"109",915,2691,142,1,20,"1_20",24.33466667,1.926333333,0.364,14.53466667,1.712333333,0.197,1.22,"EB",1,1025,"A","BrF","1998-08-08","CN",1994,"1994-05-25",1998,4,1536,4,0,17,0,845,135,25,1998,92.1,24109.81444,24109.81444,"Dom",3.40909704426667,0.8355680215593,3521,3052
"110",917,2622,61,1,14,"1_14",23.77466667,1.886333333,0.27,13.35466667,1.69,0.15,1.08,"EB",1,1020,"A","BrM","1998-02-11","CN",1994,"1994-05-27",1998,4,1356,4,0,17,1,784,95,23,1998,64,60273.87927,60273.87927,"Dom",5.83789656866667,0.46924903917603,2617,2617
"111",921,2559,447,1,8,"1_8",23.797,1.886666667,0.361,13.30866667,1.730666667,0.16,1.18,"EB",1,1015,"A","BrM","1997-07-15","CN",1994,"1994-05-28",1997,3,1144,6,-3,17,1,698,47,22,1997,33,89665.00841,89665.00841,"Dom",6.34906043033333,0.73090545516408,3518,3049
"112",921,55,2956,7,41,"7_41",23.1345,1.964,0.075,15.719,1.832,0.414,0.71,"EAF",2,2949,"A","BrM","2003-06-09","CN",1994,"1994-05-28",2003,9,3299,6,3,17,1,1126,47,30,2003,33,9644.534327,9644.534327,"Dom",3.65308711307692,-0.498879699979756,3518,3049
"113",927,146,3001,7,44,"7_44",24.0185,1.951,0.005,17.74,1.8535,0.008,0.42,"EAF",1,2950,"A","BrF","2003-07-25","CN",1994,"1994-06-08",2003,9,3334,4.33333333333333,4.66666666666667,17,0,1175,2,30,2003,1.1,15132.78391,15132.78391,"Dom",3.65308711307692,-1.2576833063451,3507,3038
"114",927,2292,3203,8,16,"8_16",23.6,1.9285,0.086,16.368,1.774,0.378,1.01,"EAF",2,1004,"A","H","1995-06-07","CN",1994,"1994-06-08",1995,1,364,4.33333333333333,-3.33333333333333,17,0,443,13,19,NA,NA,NA,NA,"Sub",NA,0.286089547984395,3507,3038
"115",927,2497,47,1,13,"1_13",23.99666667,1.870666667,0.135,13.123,1.700333333,0.438,1.71,"EB",1,1003,"A","BrF","1997-12-26","CN",1994,"1994-06-08",1997,3,1297,4.33333333333333,-1.33333333333333,17,0,758,2,23,1998,1.1,47686.01172,47686.01172,"Dom",NA,2.11768445990075,3507,3038
"116",929,2294,3573,8,33,"8_33",23.596,1.91,0.024,15.7835,1.8135,0.083,1.32,"EAF",1,1000,"A","BrM","1995-06-08","CN",1994,"1994-06-09",1995,1,364,1,0,17,1,445,41,19,NA,NA,NA,NA,"Dom",NA,1.09722443754735,4203,4203
"117",930,3807,828,3,11,"3_11",24.506,1.845333333,0.038,14.305,1.691,0.221,0.61,"EB",1,6177,"A","BrF","2007-08-14","CN",1994,"1994-06-08",2007,13,4815,13,0,17,0,2230,12,82,2007,7,5799.459908,5799.459908,"Dom",2.00111878428571,-0.760536115967807,7054,6839
"118",932,847,2628,7,25,"7_25",23.6715,1.9115,0.021,16.361,1.811,0.172,0.68,"EAF",2,996,"A",NA,"1999-11-30","CN",1994,"1994-06-10",1999,5,1999,4,1,17,0,1002,53,29,NA,NA,NA,NA,NA,NA,-0.577376624776171,3371,3036
"119",932,2493,2715,7,30,"7_30",23.0135,1.953,0.137,15.0865,1.811,0.279,0.96,"EAF",1,995,"A","H","1997-07-05","CN",1994,"1994-06-10",1997,3,1121,4,-1,17,0,677,52,22,1997,36,65338.04155,65338.04155,"Sub",6.34906043033333,0.155261339990369,3371,3036
"120",941,2540,340,1,36,"1_36",25.15766667,1.851666667,0.277,15.10866667,1.618666667,0.126,1.84,"EB",1,984,"A","BrM","1997-07-12","CN",1994,"1994-06-19",1997,3,1119,3,0,17,1,690,135,22,1997,92.1,20666.11186,20666.11186,"Dom",6.34906043033333,2.45783780068521,1378,1378
"121",949,5863,3239,8,17,"8_17",23.332,1.932,0.018,15.375,1.8005,0.006,1.68,"EAF",1,3572,"A",NA,"2004-06-11","CN",1995,"1995-08-03",2004,9,3235,9,0,19,0,1311,57,34,2004,41,5208.142016,5208.142016,NA,3.1884100425,2.03918753510433,NA,2617
"122",951,2373,584,2,17,"2_17",25.776,2.003333333,0.453,16.50233333,1.669,0.35,0.38,"EB",1,969,"A","ABX","1996-06-28","CN",1995,"1995-06-30",1996,1,364,1.5,-0.5,19,0,559,87,21,1996,59,58553.5638,58553.5638,"Sub",5.50450219233333,-1.36234587274032,2651,2651
"123",951,2576,20,1,10,"1_10",23.28433333,1.847,0.17,12.70333333,1.7,0.309,1.34,"EB",1,970,"A","BrF","1997-07-22","CN",1995,"1995-06-30",1997,2,753,1.5,0.5,19,0,708,88,22,1997,59.1,96641.10701,96641.10701,"Dom",6.34906043033333,1.14955572074496,2651,2651
"124",1017,2331,622,2,2,"2_2",25.46333333,1.971,0.379,15.692,1.675333333,0.245,1.19,"EB",1,864,"A","BrF","1996-06-29","CN",1992,"1992-08-10",1996,4,1419,4,0,14,0,562,110,21,1996,77,105203.235,105203.235,"Dom",5.50450219233333,0.757071096762885,4538,3705
"125",1018,2897,1610,4,26,"4_26",24.17266667,1.958666667,0.232,15.282,1.804333333,0.29,0.54,"EB",1,5259,"A","BrM","2005-11-26","CN",1995,"1995-11-03",2005,10,3676,5.5,4.5,19,1,1763,110,54,NA,NA,NA,NA,"Dom",NA,-0.943695607159442,4493,4335
"126",1018,2332,2939,7,41,"7_41",23.631,1.764,0.094,16.014,1.742,0.002,0.88,"EAF",1,862,"A","BrM","1996-06-29","CN",1995,"1995-11-03",1996,1,239,5.5,-4.5,19,1,562,110,21,1996,77,105203.235,105203.235,"Dom",5.50450219233333,-0.0540637928000708,4493,4335
"127",1019,700,2647,7,26,"7_26",23.3005,1.8625,0.041,16.453,1.776,0.326,0.49,"EAF",1,860,"A","BrF","1999-01-18","CN",1995,"1995-11-03",1999,4,1172,2.5,1.5,19,0,888,77,26,1999,52.1,950.4197915,950.4197915,"Dom",1.51550549603333,-1.07452381515347,1745,1183
"128",1019,2333,3185,8,15,"8_15",22.2855,1.823,0.009,15.257,1.7325,0.366,1.25,"EAF",2,859,"A","ABX","1996-06-29","CN",1995,"1995-11-03",1996,1,239,2.5,-1.5,19,0,562,86,21,1996,58,47980.57627,47980.57627,"Sub",5.50450219233333,0.914064946355715,1745,1183
"129",1020,2594,55,1,14,"1_14",23.93633333,1.894666667,0.209,13.73933333,1.679333333,0.466,0.96,"EB",1,856,"A","BrM","1998-01-14","CN",1995,"1995-11-03",1998,3,803,5,-2,19,1,767,23,23,1998,17,76383.98517,76383.98517,"Dom",5.83789656866667,0.155261339990369,2525,2525
"130",1020,1121,711,2,4,"2_4",24.08133333,1.892,0.345,13.946,1.682,0.453,0.98,"EB",1,2776,"A","BrM","2002-09-10","CN",1995,"1995-11-03",2002,7,2503,5,2,19,1,1105,23,41,NA,NA,NA,NA,"Dom",NA,0.20759262318798,2525,2525
"131",1022,2336,609,2,19,"2_19",24.542,1.863,0.066,14.99833333,1.677666667,0.04,0.47,"EB",1,853,"A","ABX","1996-06-29","CN",1995,"1995-11-03",1996,1,239,2.5,-1.5,19,0,562,108,21,1996,75,247825.3229,247825.3229,"Sub",5.50450219233333,-1.12685509835108,1745,1745
"132",1022,840,2997,7,43,"7_43",23.361,1.9155,0.01,15.964,1.847,0.136,0.79,"EAF",2,854,"A",NA,"1999-11-21","CN",1995,"1995-11-03",1999,4,1479,2.5,1.5,19,0,988,112,29,NA,NA,NA,NA,NA,NA,-0.289554567189316,1745,1745
"133",1024,3227,3790,8,6,"8_6",22.723,1.954,0.092,16.296,1.816,0.154,0.54,"EAF",2,5584,"A","BrF","2006-08-29","CN",1995,"1995-07-01",2006,11,4077,11,0,19,0,1938,127,75,2006,87,6817.822296,6817.822296,"Dom",3.14873123264286,-0.943695607159442,4618,4460
"134",1029,2653,86,1,16,"1_16",23.875,1.869666667,0.059,13.38366667,1.658333333,0.132,2.19,"EB",1,844,"A","BrM","1998-03-21","CN",1996,"1996-06-21",1998,2,638,7.5,-5.5,21,1,806,43,23,1998,30.2,27054.70369,27054.70369,"Dom",5.83789656866667,3.37363525664339,5194,5194
"135",1029,4288,1162,3,74,"3_74",22.80533333,1.995,0.098,12.02433333,1.832666667,0.049,2.45,"EB",1,6698,"A","BrM","2009-06-21","CN",1996,"1996-06-21",2009,13,4748,7.5,5.5,21,1,2394,43,92,2009,30.2,17165.74838,17165.74838,"Dom",4.5509424385,4.05394193821232,5194,5194
"136",1030,2484,299,1,33,"1_33",25.11033333,1.863666667,0.135,15.69566667,1.638333333,0.039,1.37,"EB",1,841,"A","ABX","1997-08-20","CN",1996,"1996-06-22",1997,1,424,1,0,21,1,751,55,22,1997,39,196942.6667,196942.6667,"Sub",6.34906043033333,1.22805264554138,432,432
"137",1031,2600,2861,7,37,"7_37",23.4485,1.896,0.147,16.2215,1.8115,0.329,0.81,"EAF",1,839,"A","SEEN1","1998-01-17","CN",1996,"1996-06-22",1998,2,574,6.33333333333333,-4.33333333333333,21,1,771,89,23,1998,60,73692.10701,73692.10701,"Sub",5.83789656866667,-0.237223283991706,5018,5018
"138",1031,3385,483,2,10,"2_10",25.19966667,2.022,0.235,14.697,1.689333333,0.238,1.02,"EB",1,5727,"A","BrM","2007-06-13","CN",1996,"1996-06-22",2007,11,4008,6.33333333333333,4.66666666666667,21,1,2043,74,82,2007,51.1,4620.989419,4620.989419,"Dom",2.00111878428571,0.3122551895832,5018,5018
"139",1031,996,699,2,3,"2_3",23.57966667,1.903,0.064,13.98933333,1.669666667,0.385,0.74,"EB",1,2654,"A","BrM","2002-07-17","CN",1996,"1996-06-22",2002,6,2216,6.33333333333333,-0.333333333333333,21,1,1051,74,41,NA,NA,NA,NA,"Dom",NA,-0.420382775183341,5018,5018
"140",1032,873,212,1,26,"1_26",24.038,1.861333333,0.095,13.96733333,1.687333333,0.202,0.85,"EB",1,101,"A","BrM","2000-07-28","CN",1996,"1996-06-22",2000,4,1497,4,0,21,1,1016,60,39,NA,NA,NA,NA,"Dom",NA,-0.132560717596486,2293,1860
"141",1036,2363,3388,8,25,"8_25",23.412,1.8935,0.074,14.5365,1.7995,0.039,1.95,"EAF",1,826,"A","SEEN2","1996-07-14","CN",1995,"1995-07-16",1996,1,364,1,0,19,0,575,76,21,1996,52,77538.33398,77538.33398,"Sub",5.50450219233333,2.74565985827207,986,986
"142",1040,2436,44,1,13,"1_13",24.54433333,1.889333333,0.21,14.315,1.725,0.346,1.29,"EB",1,819,"A","BrM","1997-08-02","CN",1995,"1995-07-16",1997,2,748,5,-3,19,1,729,33,22,1997,25,111545.576,111545.576,"Dom",6.34906043033333,1.01872751275094,4066,4066
"143",1040,59,531,2,13,"2_13",23.882,1.993666667,0.458,13.06466667,1.717,0.427,1.04,"EB",1,2952,"A","BrM","2003-06-12","CN",1995,"1995-07-16",2003,8,2888,5,3,19,1,1129,109,30,2003,76,4457.608623,4457.608623,"Dom",3.65308711307692,0.36458647278081,4066,4066
"144",1041,2579,22,1,10,"1_10",23.92933333,1.875,0.379,13.18266667,1.690333333,0.33,1.51,"EB",1,817,"A","BrM","1997-07-22","CN",1995,"1995-07-16",1997,2,737,2,0,19,1,707,80,22,1997,53.1,44191.86737,44191.86737,"Dom",6.34906043033333,1.59437162792465,1293,1293
"145",1042,1019,694,2,3,"2_3",24.44666667,2.014333333,0.455,14.04133333,1.706,0.489,1.22,"EB",1,2677,"A","BrF","2002-07-25","CN",1996,"1996-07-04",2002,6,2212,8.5,-2.5,21,0,1059,63,41,NA,NA,NA,NA,"Dom",NA,0.8355680215593,7748,7188
"146",1042,2459,3082,8,10,"8_10",23.111,1.961,0.026,15.592,1.8565,0.016,1.08,"EAF",2,816,"A","FLOAT","1997-07-05","CN",1996,"1996-07-04",1997,1,366,8.5,-7.5,21,0,674,38,22,1997,28,95218.56427,95218.56427,"Sub",6.34906043033333,0.46924903917603,7748,7188
"147",1042,2408,2966,7,42,"7_42",22.94,2.021,0.072,14.639,1.8665,0.036,1.05,"EAF",1,814,"A","FLOAT","1997-07-25","CN",1996,"1996-07-04",1997,1,386,8.5,-7.5,21,0,715,14,22,1997,9,105311.6815,105311.6815,"Sub",6.34906043033333,0.390752114379615,7748,7188
"148",1042,5401,3630,8,35,"8_35",23.836,1.9395,0.042,15.9765,1.809,0.247,1.58,"EAF",1,8044,"A","BrF","2012-09-22","CN",1996,"1996-07-04",2012,16,5924,8.5,7.5,21,0,4343,63,116,2012,46,5858.904801,5858.904801,"Dom",4.47840260407143,1.77753111911628,7748,7188
"149",1042,4797,2764,7,32,"7_32",23.9465,1.943,0.023,16.702,1.792,0.026,0.62,"EAF",1,7286,"A","BrF","2011-08-29","CN",1996,"1996-07-04",2011,15,5534,8.5,6.5,21,0,3617,63,105,2011,46,33555.9305,33555.9305,"Dom",9.22112790171429,-0.734370474369002,7748,7188
"150",1042,5200,3672,8,37,"8_37",23.567,1.883,0.042,16.2175,1.7835,0.075,1.09,"EAF",1,7824,"A","BrF","2012-02-07","CN",1996,"1996-07-04",2012,16,5696,8.5,7.5,21,0,4126,63,112,NA,NA,NA,NA,"Dom",NA,0.495414680774835,7748,7188
"151",1042,2370,3347,8,23,"8_23",23.4115,1.9105,0.055,14.5865,1.799,0.037,2.42,"EAF",1,815,"A","XF","1996-07-13","CN",1996,"1996-07-04",1996,0,9,8.5,-8.5,21,0,4913,165,21,1996,108,121280.7069,121280.7069,NA,5.50450219233333,3.9754450134159,7748,7188
"152",1042,4061,3068,8,1,"8_1",23.356,1.9535,0.134,16.4625,1.841,0.005,0.65,"EAF",2,6444,"A","BrF","2009-01-21","CN",1996,"1996-07-04",2009,13,4584,8.5,4.5,21,0,2285,63,90,2009,46,44583.08929,44583.08929,"Dom",3.28909595685714,-0.655873549572586,7748,7188
"153",1043,4209,2886,7,38,"7_38",22.9095,1.9295,0.031,16.3995,1.818,0.055,0.5,"EAF",2,6601,"A","BrF","2008-08-06","CN",1995,"1995-07-16",2008,13,4770,6.6,6.4,19,0,2375,165,87,2008,108,16659.21303,16659.21303,"Dom",2.59212595028571,-1.04835817355466,5360,5360
"154",1043,1079,708,2,4,"2_4",24.08066667,1.956,0.248,14.04966667,1.672666667,0.307,0.87,"EB",1,2735,"A","BrF","2002-08-22","CN",1995,"1995-07-16",2002,7,2594,6.6,0.4,19,0,1089,165,41,NA,NA,NA,NA,"Dom",NA,-0.0802294343988758,5360,5360
"155",1043,2371,627,2,2,"2_2",25.362,1.993666667,0.393,14.91266667,1.666,0.106,1.64,"EB",1,812,"A","BrF","1996-07-14","CN",1995,"1995-07-16",1996,1,364,6.6,-5.6,19,0,575,165,21,1996,108,121280.7069,121280.7069,"Dom",5.50450219233333,1.93452496870911,5360,5360
"156",1043,2455,2878,7,38,"7_38",23.2325,1.923,0.079,15.5115,1.838,0.243,1.07,"EAF",1,811,"A","BrF","1997-08-08","CN",1995,"1995-07-16",1997,2,754,6.6,-4.6,19,0,737,165,22,1997,108,71472.13841,71472.13841,"Dom",6.34906043033333,0.443083397577225,5360,5360
"157",1043,2950,540,2,14,"2_14",24.76,1.889666667,0.31,15.67,1.623666667,0.115,0.46,"EB",1,5284,"A","BrF","2005-12-08","CN",1995,"1995-07-16",2005,10,3798,6.6,3.4,19,0,1781,165,54,NA,NA,NA,NA,"Dom",NA,-1.15302073994988,5360,5360
"158",1045,726,170,1,23,"1_23",24.63066667,1.93,0.21,15.43433333,1.689,0.23,0.78,"EB",1,806,"A","BrM","1999-04-29","CN",1996,"1996-07-22",1999,3,1011,3,0,21,1,906,89,27,NA,NA,NA,NA,"Dom",NA,-0.315720208788121,1830,1830
"159",1047,732,174,1,23,"1_23",23.827,1.891333333,0.051,14.187,1.68,0.104,0.9,"EB",1,803,"A","BrM","1999-05-01","CN",1996,"1996-07-28",1999,3,1007,2,1,21,1,908,112,27,NA,NA,NA,NA,"Dom",NA,-0.00173250960246065,1477,1155
"160",1047,2524,337,1,36,"1_36",23.785,1.869333333,0.039,14.24566667,1.614,0.36,1.16,"EB",1,801,"A","ABX","1997-07-10","CN",1996,"1996-07-28",1997,1,347,2,-1,21,1,685,112,22,1997,78,123243.5014,123243.5014,"Sub",6.34906043033333,0.67857417196647,1477,1155
"161",1049,134,2818,7,35,"7_35",23.5325,1.9395,0.061,16.282,1.831,0.25,0.62,"EAF",2,2953,"A","H","2003-07-14","CN",1996,"1996-07-22",2003,7,2548,7,0,21,0,1165,116,30,2003,81,34887.75486,34887.75486,"Sub",3.65308711307692,-0.734370474369002,2732,2263
"162",1051,2396,3225,8,17,"8_17",23.2805,1.8925,0.007,15.8115,1.8045,0.303,1.27,"EAF",1,793,"A","XF","1996-08-10","CN",1996,"1996-08-01",1996,0,9,1,-1,21,0,598,92,21,1996,62,53086.90394,53086.90394,NA,5.50450219233333,0.966396229553326,604,604
"163",1051,2610,367,1,38,"1_38",24.13466667,1.864,0.188,13.63,1.665333333,0.374,1.47,"EB",1,795,"A","BrF","1998-01-27","CN",1996,"1996-08-01",1998,2,544,1,1,21,0,775,57,23,1998,41,36684.25554,36684.25554,"Dom",5.83789656866667,1.48970906152943,604,604
"164",1059,2382,2837,7,36,"7_36",23.2985,1.821,0.189,16.6525,1.7885,0.153,0.59,"EAF",1,781,"A","XF","1996-07-18","CN",1996,"1996-07-16",1996,0,2,3,-3,21,0,579,124,21,1996,84.1,316460.6486,316460.6486,NA,5.50450219233333,-0.812867399165417,2738,2269
"165",1059,1006,1762,4,37,"4_37",24.01066667,2.047333333,0.284,14.21333333,1.757,0.409,0.52,"EB",1,2664,"A","BrF","2002-07-20","CN",1996,"1996-07-16",2002,6,2195,3,3,21,0,1054,24,41,NA,NA,NA,NA,"Dom",NA,-0.996026890357052,2738,2269
"166",1061,2443,295,1,33,"1_33",24.74666667,1.842,0.247,15.80033333,1.585666667,0.398,0.99,"EB",1,776,"A","H","1997-08-06","CN",1996,"1996-07-28",1997,1,374,1,0,21,1,732,76,22,1997,52,83665.99738,83665.99738,"Sub",6.34906043033333,0.233758264786785,608,608
"167",1062,704,156,1,22,"1_22",23.76033333,1.892,0.236,12.84966667,1.692333333,0.276,0.86,"EB",1,775,"A","BrM","1999-01-19","CN",1996,"1996-07-17",1999,3,916,3,0,21,1,890,100,26,1999,68,3138.216062,3138.216062,"Dom",1.51550549603333,-0.106395075997681,1488,1166
"168",1063,2387,3348,8,23,"8_23",23.188,1.9565,0.012,14.7165,1.8235,0.075,1.98,"EAF",1,772,"A","XF","1996-07-30","CN",1996,"1996-07-21",1996,0,9,0,0,21,1,588,103,21,1996,71,23163.17749,23163.17749,NA,5.50450219233333,2.82415678306848,1484,1484
"169",1130,2688,124,1,19,"1_19",24.01466667,1.877,0.351,13.895,1.693666667,0.289,1.71,"EB",1,740,"A","BrF","1998-08-04","CN",1996,"1996-07-27",1998,2,738,1.5,0.5,21,0,842,82,25,1998,55,42535.55194,42535.55194,"Dom",3.40909704426667,2.11768445990075,1478,1478
"170",1130,2419,365,1,38,"1_38",23.98133333,1.889,0.068,13.93566667,1.666,0.188,1.12,"EB",1,739,"A","SEEN2","1997-07-26","CN",1996,"1996-07-27",1997,1,364,1.5,-0.5,21,0,720,59,22,1997,42,207956.2214,207956.2214,"Sub",6.34906043033333,0.57391160557125,1478,1478
"171",1151,2492,284,1,32,"1_32",24.10333333,1.890333333,0.189,15.36333333,1.585666667,0.239,0.58,"EB",1,714,"A","BrM","1997-07-03","CN",1996,"1996-07-04",1997,1,364,1,0,21,1,668,1,22,1997,1,41262.53298,41262.53298,"Dom",6.34906043033333,-0.839033040764222,1501,1179
"172",1152,2705,3166,8,14,"8_14",23.0975,1.9125,0.007,15.951,1.859,0.142,1.1,"EAF",1,711,"A","H","1998-08-17","CN",1997,"1997-05-06",1998,1,468,1,0,22,0,855,30,25,1998,23,70014.40456,70014.40456,"Sub",3.40909704426667,0.52158032237364,1975,1975
"173",1153,2684,120,1,19,"1_19",24.495,1.884666667,0.334,14.28166667,1.702666667,0.421,1.9,"EB",1,708,"A","BrM","1998-08-05","CN",1996,"1996-11-10",1998,2,633,2,0,21,1,843,160,25,1998,104,99136.02988,99136.02988,"Dom",3.40909704426667,2.61483165027804,810,810
"174",1155,2973,2655,7,27,"7_27",23.5155,1.963,0.063,17.4185,1.827,0.223,0.39,"EAF",1,5323,"A",NA,"2006-03-14","CN",1996,"1996-07-08",2006,10,3536,10,0,21,0,1821,169,74,NA,NA,NA,NA,NA,NA,-1.33618023114152,4245,4245
"175",1156,2481,132,1,2,"1_2",23.40933333,1.826333333,0.426,12.64933333,1.642333333,0.46,1.49,"EB",1,704,"A","ABX","1997-07-05","CN",1996,"1996-07-06",1997,1,364,1,0,21,1,675,45,22,1997,32,115986.4131,115986.4131,"Sub",6.34906043033333,1.54204034472704,2279,1846
