"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd"
"400",168,23,"BrF",1989-07-15,"CN",1998,10,1998-03-28
"401",168,25,"BrF",1989-07-15,"CN",1998,10,1998-09-27
"402",168,26,"BrF",1989-07-15,"CN",1999,10,1999-01-29
"403",168,27,"BrF",1989-07-15,"CN",1999,10,1999-05-04
"404",168,28,"BrF",1989-07-15,"CN",1999,10,1999-09-26
"405",168,39,"BrF",1989-07-15,"CN",2000,10,2000-08-13
"406",168,40,"BrF",1989-07-15,"CN",2001,10,2001-07-26
"407",169,10,"BrF",1988-09-13,"CN",1989,8,1989-11-26
"408",169,12,"BrF",1988-09-13,"CN",1990,8,1990-09-12
"409",169,14,"BrF",1988-09-13,"CN",1991,8,1991-12-31
"410",169,16,"BrF",1988-09-13,"CN",1993,8,1993-08-13
"411",169,17,"BrF",1988-09-13,"CN",1994,8,1994-07-29
"412",169,19,"BrF",1988-09-13,"CN",1995,8,1995-09-14
"413",169,21,"BrF",1988-09-13,"CN",1996,8,1996-08-11
"414",169,22,"BrF",1988-09-13,"CN",1997,8,1997-08-28
"415",169,23,"BrF",1988-09-13,"CN",1998,8,1998-03-28
"416",169,25,"BrF",1988-09-13,"CN",1998,8,1998-09-27
"417",169,26,"BrF",1988-09-13,"CN",1999,8,1999-01-29
"418",169,27,"BrF",1988-09-13,"CN",1999,8,1999-05-04
"419",169,28,"BrF",1988-09-13,"CN",1999,8,1999-09-26
"420",169,39,"NS",1988-09-13,"CN",2000,8,2000-08-13
"421",170,10,"FL",1989-07-15,"CN",1989,10,1989-11-26
"422",170,12,"ABX",1989-07-15,"CN",1990,10,1990-09-12
"423",170,14,"BrM",1989-07-15,"CN",1991,10,1991-12-31
"424",171,10,"AB",1989-01-16,"CN",1989,8,1989-11-26
"425",171,12,"AB",1989-01-16,"CN",1990,8,1990-09-12
"426",171,14,"AB",1989-01-16,"CN",1991,8,1991-12-31
"427",171,16,"NSA",1989-01-16,"CN",1993,8,1993-08-13
"428",171,17,"BrF",1989-01-16,"CN",1994,8,1994-07-29
"429",171,19,"BrF",1989-01-16,"CN",1995,8,1995-09-14
"430",171,21,"BrF",1989-01-16,"CN",1996,8,1996-08-11
"431",171,22,"BrF",1989-01-16,"CN",1997,8,1997-08-28
"432",171,23,"BrF",1989-01-16,"CN",1998,8,1998-03-28
"433",172,10,"FL",1989-07-15,"CN",1989,10,1989-11-26
"434",172,12,"AB",1989-07-15,"CN",1990,10,1990-09-12
"435",172,14,"AB",1989-07-15,"CN",1991,10,1991-12-31
"436",172,16,"U",1989-07-15,"CN",1993,10,1993-08-13
"437",172,17,"BrF",1989-07-15,"CN",1994,10,1994-07-29
"438",172,19,"BrF",1989-07-15,"CN",1995,10,1995-09-14
"439",172,21,"BrF",1989-07-15,"CN",1996,10,1996-08-11
"440",172,22,"BrF",1989-07-15,"CN",1997,10,1997-08-28
"441",173,12,"FL",1990-01-22,"CN",1990,12,1990-09-12
"442",173,14,"NSA",1990-01-22,"CN",1991,12,1991-12-31
"443",173,16,"ABX",1990-01-22,"CN",1993,12,1993-08-13
"444",174,10,"BrF",1988-09-13,"CN",1989,8,1989-11-26
"445",174,12,"BrF",1988-09-13,"CN",1990,8,1990-09-12
"446",174,14,"BrF",1988-09-13,"CN",1991,8,1991-12-31
"447",175,12,"CH",1990-01-14,"CN",1990,12,1990-09-12
"448",176,10,"BrM",1988-09-13,"CN",1989,8,1989-11-26
"449",176,12,"BrM",1988-09-13,"CN",1990,8,1990-09-12
"450",176,14,"BrM",1988-09-13,"CN",1991,8,1991-12-31
"451",176,16,"NSA",1988-09-13,"CN",1993,8,1993-08-13
"452",176,17,"AB",1988-09-13,"CN",1994,8,1994-07-29
"453",176,19,"BrM",1988-09-13,"CN",1995,8,1995-09-14
"454",176,21,"BrM",1988-09-13,"CN",1996,8,1996-08-11
"455",176,22,"BrM",1988-09-13,"CN",1997,8,1997-08-28
"456",176,23,"BrM",1988-09-13,"CN",1998,8,1998-03-28
"457",176,25,"BrM",1988-09-13,"CN",1998,8,1998-09-27
"458",176,26,"BrM",1988-09-13,"CN",1999,8,1999-01-29
"459",176,27,"BrM",1988-09-13,"CN",1999,8,1999-05-04
"460",176,28,"BrM",1988-09-13,"CN",1999,8,1999-09-26
"461",176,30,"BrM",1988-09-13,"CN",2003,8,2003-09-02
"462",176,39,"BrM",1988-09-13,"CN",2000,8,2000-08-13
"463",176,40,"BrM",1988-09-13,"CN",2001,8,2001-07-26
"464",176,41,"BrM",1988-09-13,"CN",2002,8,2002-10-02
"465",177,12,"FL",1990-01-13,"CN",1990,12,1990-09-12
"466",178,10,"BrM",1988-09-13,"CN",1989,8,1989-11-26
"467",178,12,"BrM",1988-09-13,"CN",1990,8,1990-09-12
"468",178,14,"BrM",1988-09-13,"CN",1991,8,1991-12-31
"469",178,16,"BrM",1988-09-13,"CN",1993,8,1993-08-13
"470",178,17,"BrM",1988-09-13,"CN",1994,8,1994-07-29
"471",178,19,"BrM",1988-09-13,"CN",1995,8,1995-09-14
"472",178,21,"BrM",1988-09-13,"CN",1996,8,1996-08-11
"473",178,22,"BrM",1988-09-13,"CN",1997,8,1997-08-28
"474",178,23,"BrM",1988-09-13,"CN",1998,8,1998-03-28
"475",184,10,"BrM",1988-11-26,"CN",1989,8,1989-11-26
"476",185,10,"BrF",1988-11-23,"CN",1989,8,1989-11-26
"477",185,12,"BrF",1988-11-23,"CN",1990,8,1990-09-12
"478",185,14,"BrF",1988-11-23,"CN",1991,8,1991-12-31
"479",186,10,"FL",1989-11-13,"CN",1989,10,1989-11-26
"480",186,12,"ABX",1989-11-13,"CN",1990,10,1990-09-12
"481",187,10,"FL",1989-11-13,"CN",1989,10,1989-11-26
"482",188,10,"FL",1989-10-02,"CN",1989,10,1989-11-26
"483",189,10,"BrF",1988-11-23,"CN",1989,8,1989-11-26
"484",189,12,"BrF",1988-11-23,"CN",1990,8,1990-09-12
"485",189,14,"BrF",1988-11-23,"CN",1991,8,1991-12-31
"486",190,10,"FL",1989-09-05,"CN",1989,10,1989-11-26
"487",191,10,"FL",1989-09-04,"CN",1989,10,1989-11-26
"488",191,12,"ABX",1989-09-04,"CN",1990,10,1990-09-12
"489",192,10,"FL",1989-09-03,"CN",1989,10,1989-11-26
"490",192,12,"ABX",1989-09-03,"CN",1990,10,1990-09-12
"491",192,14,"BrM",1989-09-03,"CN",1991,10,1991-12-31
"492",193,10,"FL",1989-09-03,"CN",1989,10,1989-11-26
"493",193,12,"ABX",1989-09-03,"CN",1990,10,1990-09-12
"494",194,10,"CH",1989-09-03,"CN",1989,10,1989-11-26
"495",195,10,"CH",1989-09-02,"CN",1989,10,1989-11-26
"496",196,10,"FL",1989-09-02,"CN",1989,10,1989-11-26
"497",197,10,"FL",1989-09-01,"CN",1989,10,1989-11-26
"498",197,12,"ABX",1989-09-01,"CN",1990,10,1990-09-12
"499",198,10,"FL",1989-09-01,"CN",1989,10,1989-11-26
"500",199,7,"ABX",1986-12-02,"CN",1987,6,1988-01-28
"501",199,8,"AB",1986-12-02,"CN",1988,6,1989-03-24
"502",199,10,"BrF",1986-12-02,"CN",1989,6,1989-11-26
"503",199,12,"BrF",1986-12-02,"CN",1990,6,1990-09-12
"504",199,14,"BrF",1986-12-02,"CN",1991,6,1991-12-31
"505",199,16,"NSA",1986-12-02,"CN",1993,6,1993-08-13
"506",199,17,"BrF",1986-12-02,"CN",1994,6,1994-07-29
"507",199,19,"BrF",1986-12-02,"CN",1995,6,1995-09-14
"508",199,21,"BrF",1986-12-02,"CN",1996,6,1996-08-11
"509",199,22,"BrF",1986-12-02,"CN",1997,6,1997-08-28
"510",199,23,"BrF",1986-12-02,"CN",1998,6,1998-03-28
"511",199,25,"BrF",1986-12-02,"CN",1998,6,1998-09-27
"512",199,26,"BrF",1986-12-02,"CN",1999,6,1999-01-29
"513",199,27,"BrF",1986-12-02,"CN",1999,6,1999-05-04
"514",199,28,"BrF",1986-12-02,"CN",1999,6,1999-09-26
"515",199,30,"BrF",1986-12-02,"CN",2003,6,2003-09-02
"516",199,31,"BrF",1986-12-02,"CN",2003,6,2004-01-14
"517",199,39,"BrF",1986-12-02,"CN",2000,6,2000-08-13
"518",199,40,"BrF",1986-12-02,"CN",2001,6,2001-07-26
"519",199,41,"BrF",1986-12-02,"CN",2002,6,2002-10-02
"520",200,10,"AB",1988-09-10,"CN",1989,8,1989-11-26
"521",200,12,"AB",1988-09-10,"CN",1990,8,1990-09-12
"522",200,14,"BrM",1988-09-10,"CN",1991,8,1991-12-31
"523",200,16,"BrM",1988-09-10,"CN",1993,8,1993-08-13
"524",200,17,"BrM",1988-09-10,"CN",1994,8,1994-07-29
"525",200,19,"BrM",1988-09-10,"CN",1995,8,1995-09-14
"526",200,21,"BrM",1988-09-10,"CN",1996,8,1996-08-11
"527",200,22,"BrM",1988-09-10,"CN",1997,8,1997-08-28
"528",200,23,"BrM",1988-09-10,"CN",1998,8,1998-03-28
"529",200,25,"BrM",1988-09-10,"CN",1998,8,1998-09-27
"530",200,26,"BrM",1988-09-10,"CN",1999,8,1999-01-29
"531",200,27,"BrM",1988-09-10,"CN",1999,8,1999-05-04
"532",200,28,"BrM",1988-09-10,"CN",1999,8,1999-09-26
"533",200,39,"NS",1988-09-10,"CN",2000,8,2000-08-13
"534",201,10,"FL",1989-08-30,"CN",1989,10,1989-11-26
"535",201,12,"ABX",1989-08-30,"CN",1990,10,1990-09-12
"536",202,10,"FL",1989-07-01,"CN",1989,10,1989-11-26
"537",202,12,"ABX",1989-07-01,"CN",1990,10,1990-09-12
"538",203,8,"SEEN1",1988-12-20,"CN",1988,8,1989-03-24
"539",203,10,"FL",1988-12-20,"CN",1989,8,1989-11-26
"540",204,8,"SEEN1",1988-03-12,"CN",1988,7,1989-03-24
"541",204,10,"BrM",1988-03-12,"CN",1989,7,1989-11-26
"542",205,8,"CH",1989-02-22,"CN",1988,8,1989-03-24
"543",205,10,"FL",1989-02-22,"CN",1989,8,1989-11-26
"544",205,12,"ABX",1989-02-22,"CN",1990,8,1990-09-12
"545",206,8,"FL",1988-09-24,"CN",1988,8,1989-03-24
"546",207,8,"FL",1988-11-22,"CN",1988,8,1989-03-24
"547",207,10,"AB",1988-11-22,"CN",1989,8,1989-11-26
"548",207,12,"BrF",1988-11-22,"CN",1990,8,1990-09-12
"549",207,14,"BrF",1988-11-22,"CN",1991,8,1991-12-31
"550",207,16,"BrF",1988-11-22,"CN",1993,8,1993-08-13
"551",207,17,"BrF",1988-11-22,"CN",1994,8,1994-07-29
"552",207,19,"BrF",1988-11-22,"CN",1995,8,1995-09-14
"553",207,21,"BrF",1988-11-22,"CN",1996,8,1996-08-11
"554",207,22,"BrF",1988-11-22,"CN",1997,8,1997-08-28
"555",208,8,"CH",1989-01-23,"CN",1988,8,1989-03-24
"556",208,10,"BrM",1989-01-23,"CN",1989,8,1989-11-26
"557",208,12,"BrM",1989-01-23,"CN",1990,8,1990-09-12
"558",208,14,"BrM",1989-01-23,"CN",1991,8,1991-12-31
"559",208,16,"BrM",1989-01-23,"CN",1993,8,1993-08-13
"560",208,17,"BrM",1989-01-23,"CN",1994,8,1994-07-29
"561",208,19,"BrM",1989-01-23,"CN",1995,8,1995-09-14
"562",208,21,"BrM",1989-01-23,"CN",1996,8,1996-08-11
"563",208,22,"BrM",1989-01-23,"CN",1997,8,1997-08-28
"564",208,23,"BrM",1989-01-23,"CN",1998,8,1998-03-28
"565",209,8,"CH",1989-02-25,"CN",1988,8,1989-03-24
"566",209,10,"FL",1989-02-25,"CN",1989,8,1989-11-26
"567",210,8,"ABX",1987-12-29,"CN",1988,7,1989-03-24
"568",211,7,"FL",1987-12-10,"CN",1987,7,1988-01-28
"569",212,7,"FL",1988-01-18,"CN",1987,7,1988-01-28
"570",213,8,"FL",1988-07-06,"CN",1988,8,1989-03-24
"571",213,10,"BrF",1988-07-06,"CN",1989,8,1989-11-26
"572",213,12,"BrF",1988-07-06,"CN",1990,8,1990-09-12
"573",213,14,"BrF",1988-07-06,"CN",1991,8,1991-12-31
"574",213,16,"ABX",1988-07-06,"CN",1993,8,1993-08-13
"575",214,8,"FL",1988-07-10,"CN",1988,8,1989-03-24
"576",214,10,"ABX",1988-07-10,"CN",1989,8,1989-11-26
"577",215,8,"FL",1988-07-27,"CN",1988,8,1989-03-24
"578",215,10,"BrM",1988-07-27,"CN",1989,8,1989-11-26
"579",215,12,"BrM",1988-07-27,"CN",1990,8,1990-09-12
"580",215,14,"BrM",1988-07-27,"CN",1991,8,1991-12-31
"581",215,16,"BrM",1988-07-27,"CN",1993,8,1993-08-13
"582",215,17,"BrM",1988-07-27,"CN",1994,8,1994-07-29
"583",215,19,"BrM",1988-07-27,"CN",1995,8,1995-09-14
"584",215,21,"BrM",1988-07-27,"CN",1996,8,1996-08-11
"585",215,22,"BrM",1988-07-27,"CN",1997,8,1997-08-28
"586",215,23,"BrM",1988-07-27,"CN",1998,8,1998-03-28
"587",215,25,"BrM",1988-07-27,"CN",1998,8,1998-09-27
"588",215,26,"BrM",1988-07-27,"CN",1999,8,1999-01-29
"589",215,27,"BrM",1988-07-27,"CN",1999,8,1999-05-04
"590",215,28,"BrM",1988-07-27,"CN",1999,8,1999-09-26
"591",215,39,"NS",1988-07-27,"CN",2000,8,2000-08-13
"592",216,8,"FL",1988-07-27,"CN",1988,8,1989-03-24
"593",216,10,"BrM",1988-07-27,"CN",1989,8,1989-11-26
"594",216,12,"BrM",1988-07-27,"CN",1990,8,1990-09-12
"595",216,14,"BrM",1988-07-27,"CN",1991,8,1991-12-31
"596",216,16,"BrM",1988-07-27,"CN",1993,8,1993-08-13
"597",216,17,"BrM",1988-07-27,"CN",1994,8,1994-07-29
"598",216,19,"BrM",1988-07-27,"CN",1995,8,1995-09-14
"599",216,21,"BrM",1988-07-27,"CN",1996,8,1996-08-11
"600",216,22,"BrM",1988-07-27,"CN",1997,8,1997-08-28
"601",216,23,"BrM",1988-07-27,"CN",1998,8,1998-03-28
"602",216,25,"BrM",1988-07-27,"CN",1998,8,1998-09-27
"603",216,26,"BrM",1988-07-27,"CN",1999,8,1999-01-29
"604",216,27,"BrM",1988-07-27,"CN",1999,8,1999-05-04
"605",216,28,"BrM",1988-07-27,"CN",1999,8,1999-09-26
"606",216,39,"BrM",1988-07-27,"CN",2000,8,2000-08-13
"607",216,40,"BrM",1988-07-27,"CN",2001,8,2001-07-26
"608",216,41,"NS",1988-07-27,"CN",2002,8,2002-10-02
"609",217,8,"FL",1988-08-02,"CN",1988,8,1989-03-24
"610",217,10,"AB",1988-08-02,"CN",1989,8,1989-11-26
"611",217,12,"AB",1988-08-02,"CN",1990,8,1990-09-12
"612",217,14,"AB",1988-08-02,"CN",1991,8,1991-12-31
"613",217,16,"BrF",1988-08-02,"CN",1993,8,1993-08-13
"614",217,17,"BrF",1988-08-02,"CN",1994,8,1994-07-29
"615",217,19,"BrF",1988-08-02,"CN",1995,8,1995-09-14
"616",217,21,"BrF",1988-08-02,"CN",1996,8,1996-08-11
"617",218,8,"FL",1988-08-03,"CN",1988,8,1989-03-24
"618",219,8,"FL",1988-08-11,"CN",1988,8,1989-03-24
"619",220,8,"FL",1988-08-12,"CN",1988,8,1989-03-24
"620",220,10,"AB",1988-08-12,"CN",1989,8,1989-11-26
"621",220,12,"BrM",1988-08-12,"CN",1990,8,1990-09-12
"622",220,14,"BrM",1988-08-12,"CN",1991,8,1991-12-31
"623",220,16,"BrM",1988-08-12,"CN",1993,8,1993-08-13
"624",220,17,"BrM",1988-08-12,"CN",1994,8,1994-07-29
"625",220,19,"BrM",1988-08-12,"CN",1995,8,1995-09-14
"626",220,21,"BrM",1988-08-12,"CN",1996,8,1996-08-11
"627",220,22,"BrM",1988-08-12,"CN",1997,8,1997-08-28
"628",220,23,"BrM",1988-08-12,"CN",1998,8,1998-03-28
"629",220,25,"BrM",1988-08-12,"CN",1998,8,1998-09-27
"630",220,26,"BrM",1988-08-12,"CN",1999,8,1999-01-29
"631",220,27,"BrM",1988-08-12,"CN",1999,8,1999-05-04
"632",220,28,"BrM",1988-08-12,"CN",1999,8,1999-09-26
"633",220,39,"BrM",1988-08-12,"CN",2000,8,2000-08-13
"634",220,40,"BrM",1988-08-12,"CN",2001,8,2001-07-26
"635",220,41,"NS",1988-08-12,"CN",2002,8,2002-10-02
"636",221,8,"FL",1988-06-25,"CN",1988,8,1989-03-24
"637",221,10,"NSA",1988-06-25,"CN",1989,8,1989-11-26
"638",221,12,"BrM",1988-06-25,"CN",1990,8,1990-09-12
"639",221,14,"BrM",1988-06-25,"CN",1991,8,1991-12-31
"640",221,16,"BrM",1988-06-25,"CN",1993,8,1993-08-13
"641",221,17,"BrM",1988-06-25,"CN",1994,8,1994-07-29
"642",221,19,"BrM",1988-06-25,"CN",1995,8,1995-09-14
"643",221,21,"BrM",1988-06-25,"CN",1996,8,1996-08-11
"644",221,22,"BrM",1988-06-25,"CN",1997,8,1997-08-28
"645",221,23,"BrM",1988-06-25,"CN",1998,8,1998-03-28
"646",221,25,"BrM",1988-06-25,"CN",1998,8,1998-09-27
"647",221,26,"BrM",1988-06-25,"CN",1999,8,1999-01-29
"648",221,27,"BrM",1988-06-25,"CN",1999,8,1999-05-04
"649",221,28,"BrM",1988-06-25,"CN",1999,8,1999-09-26
"650",221,30,"BrM",1988-06-25,"CN",2003,8,2003-09-02
"651",221,31,"BrM",1988-06-25,"CN",2003,8,2004-01-14
"652",221,32,"BrM",1988-06-25,"CN",2004,8,2004-05-29
"653",221,34,"BrM",1988-06-25,"CN",2004,8,2004-09-02
"654",221,35,"BrM",1988-06-25,"CN",2005,8,2005-01-12
"655",221,37,"BrM",1988-06-25,"CN",2005,8,2005-09-11
"656",221,39,"BrM",1988-06-25,"CN",2000,8,2000-08-13
"657",221,40,"BrM",1988-06-25,"CN",2001,8,2001-07-26
"658",221,41,"BrM",1988-06-25,"CN",2002,8,2002-10-02
"659",221,54,"BrM",1988-06-25,"CN",2005,8,2005-12-11
"660",222,8,"BrM",1987-09-24,"CN",1988,7,1989-03-24
"661",223,8,"ABX",1987-09-24,"CN",1988,7,1989-03-24
"662",224,8,"ABX",1988-09-23,"CN",1988,8,1989-03-24
"663",225,8,"FL",1988-06-27,"CN",1988,8,1989-03-24
"664",225,10,"ABX",1988-06-27,"CN",1989,8,1989-11-26
"665",225,12,"ABX",1988-06-27,"CN",1990,8,1990-09-12
"666",226,8,"BrM",1987-11-19,"CN",1988,7,1989-03-24
"667",227,8,"ABX",1988-09-25,"CN",1988,8,1989-03-24
"668",228,8,"ABX",1988-09-24,"CN",1988,8,1989-03-24
"669",229,8,"ABX",1987-09-26,"CN",1988,7,1989-03-24
"670",230,8,"ABX",1987-09-26,"CN",1988,7,1989-03-24
"671",231,8,"BrM",1987-11-19,"CN",1988,7,1989-03-24
"672",232,8,"BrF",1987-11-19,"CN",1988,7,1989-03-24
"673",233,8,"ABX",1988-06-28,"CN",1988,8,1989-03-24
"674",233,10,"BrF",1988-06-28,"CN",1989,8,1989-11-26
"675",233,12,"BrF",1988-06-28,"CN",1990,8,1990-09-12
"676",233,14,"BrF",1988-06-28,"CN",1991,8,1991-12-31
"677",234,8,"TBrM",1988-09-26,"CN",1988,8,1989-03-24
"678",235,8,"TBrF",1988-09-26,"CN",1988,8,1989-03-24
"679",236,8,"ABX",1988-09-26,"CN",1988,8,1989-03-24
"680",237,8,"BrF",1988-06-28,"CN",1988,8,1989-03-24
"681",237,10,"BrF",1988-06-28,"CN",1989,8,1989-11-26
"682",237,12,"BrF",1988-06-28,"CN",1990,8,1990-09-12
"683",237,14,"BrF",1988-06-28,"CN",1991,8,1991-12-31
"684",237,16,"BrF",1988-06-28,"CN",1993,8,1993-08-13
"685",238,8,"FL",1988-09-17,"CN",1988,8,1989-03-24
"686",239,8,"U",1988-09-27,"CN",1988,8,1989-03-24
"687",240,8,"TBrM",1988-09-27,"CN",1988,8,1989-03-24
"688",241,8,"ABX",1987-09-28,"CN",1988,7,1989-03-24
"689",242,8,"TBrF",1988-09-28,"CN",1988,8,1989-03-24
"690",243,8,"TBrM",1988-09-28,"CN",1988,8,1989-03-24
"691",244,8,"TBrF",1987-09-28,"CN",1988,7,1989-03-24
"692",245,8,"ABX",1987-09-29,"CN",1988,7,1989-03-24
"693",246,8,"ABX",1988-09-28,"CN",1988,8,1989-03-24
"694",247,8,"ABX",1987-09-30,"CN",1988,7,1989-03-24
"695",248,8,"ABX",1987-09-30,"CN",1988,7,1989-03-24
"696",249,8,"ABX",1988-09-29,"CN",1988,8,1989-03-24
"697",250,8,"FL",1988-09-19,"CN",1988,8,1989-03-24
"698",251,12,"U",1989-09-08,"CN",1990,10,1990-09-12
"699",251,14,"NSA",1989-09-08,"CN",1991,10,1991-12-31
"700",251,16,"BrF",1989-09-08,"CN",1993,10,1993-08-13
"701",251,17,"BrF",1989-09-08,"CN",1994,10,1994-07-29
"702",251,19,"BrF",1989-09-08,"CN",1995,10,1995-09-14
"703",252,12,"FL",1990-08-14,"CN",1990,12,1990-09-12
"704",293,10,"BrM",1988-09-13,"CN",1989,8,1989-11-26
"705",293,12,"BrM",1988-09-13,"CN",1990,8,1990-09-12
"706",293,14,"BrM",1988-09-13,"CN",1991,8,1991-12-31
"707",293,16,"BrM",1988-09-13,"CN",1993,8,1993-08-13
"708",293,17,"BrM",1988-09-13,"CN",1994,8,1994-07-29
"709",293,19,"BrM",1988-09-13,"CN",1995,8,1995-09-14
"710",293,21,"BrM",1988-09-13,"CN",1996,8,1996-08-11
"711",294,10,"BrF",1988-09-13,"CN",1989,8,1989-11-26
"712",294,12,"BrF",1988-09-13,"CN",1990,8,1990-09-12
"713",294,14,"BrF",1988-09-13,"CN",1991,8,1991-12-31
"714",294,16,"BrF",1988-09-13,"CN",1993,8,1993-08-13
"715",295,10,"ABX",1989-01-16,"CN",1989,8,1989-11-26
"716",295,12,"BrF",1989-01-16,"CN",1990,8,1990-09-12
"717",296,12,"FL",1990-03-25,"CN",1990,12,1990-09-12
"718",296,14,"ABX",1990-03-25,"CN",1991,12,1991-12-31
"719",297,10,"AB",1989-01-16,"CN",1989,8,1989-11-26
"720",297,12,"AB",1989-01-16,"CN",1990,8,1990-09-12
"721",297,14,"AB",1989-01-16,"CN",1991,8,1991-12-31
"722",297,16,"AB",1989-01-16,"CN",1993,8,1993-08-13
"723",297,17,"BrF",1989-01-16,"CN",1994,8,1994-07-29
"724",297,19,"H",1989-01-16,"CN",1995,8,1995-09-14
"725",297,21,"H",1989-01-16,"CN",1996,8,1996-08-11
"726",297,22,"H",1989-01-16,"CN",1997,8,1997-08-28
"727",297,23,"BrF",1989-01-16,"CN",1998,8,1998-03-28
"728",297,25,"BrF",1989-01-16,"CN",1998,8,1998-09-27
"729",297,26,"BrF",1989-01-16,"CN",1999,8,1999-01-29
"730",297,27,"BrF",1989-01-16,"CN",1999,8,1999-05-04
"731",297,28,"BrF",1989-01-16,"CN",1999,8,1999-09-26
"732",297,39,"BrF",1989-01-16,"CN",2000,8,2000-08-13
"733",297,40,"BrF",1989-01-16,"CN",2001,8,2001-07-26
"734",298,10,"BrM",1988-09-13,"CN",1989,8,1989-11-26
"735",298,12,"BrM",1988-09-13,"CN",1990,8,1990-09-12
"736",298,14,"BrM",1988-09-13,"CN",1991,8,1991-12-31
"737",298,16,"BrM",1988-09-13,"CN",1993,8,1993-08-13
"738",298,17,"BrM",1988-09-13,"CN",1994,8,1994-07-29
"739",298,19,"BrM",1988-09-13,"CN",1995,8,1995-09-14
"740",298,21,"BrM",1988-09-13,"CN",1996,8,1996-08-11
"741",299,12,"TBrF",1990-06-29,"CN",1990,12,1990-09-12
"742",300,12,"ABX",1990-06-29,"CN",1990,12,1990-09-12
"743",301,12,"TBrF",1990-06-30,"CN",1990,12,1990-09-12
"744",302,12,"ABX",1990-06-30,"CN",1990,12,1990-09-12
"745",303,12,"TBrF",1989-06-30,"CN",1990,10,1990-09-12
"746",304,4,"BrM",1983-05-21,"CN",1984,3,1984-09-26
"747",304,5,"BrM",1983-05-21,"CN",1985,3,1985-11-27
"748",304,6,"BrM",1983-05-21,"CN",1986,3,1986-12-05
"749",304,7,"BrM",1983-05-21,"CN",1987,3,1988-01-28
"750",304,8,"BrM",1983-05-21,"CN",1988,3,1989-03-24
"751",304,10,"BrM",1983-05-21,"CN",1989,3,1989-11-26
"752",304,12,"BrM",1983-05-21,"CN",1990,3,1990-09-12
"753",305,12,"TBrM",1989-07-01,"CN",1990,10,1990-09-12
"754",306,12,"ABX",1990-07-01,"CN",1990,12,1990-09-12
"755",307,12,"FL",1990-07-16,"CN",1990,12,1990-09-12
"756",307,14,"ABX",1990-07-16,"CN",1991,12,1991-12-31
"757",307,16,"ABX",1990-07-16,"CN",1993,12,1993-08-13
"758",308,12,"FL",1990-08-10,"CN",1990,12,1990-09-12
"759",308,14,"BrF",1990-08-10,"CN",1991,12,1991-12-31
"760",308,16,"BrF",1990-08-10,"CN",1993,12,1993-08-13
"761",308,17,"BrF",1990-08-10,"CN",1994,12,1994-07-29
"762",308,19,"BrF",1990-08-10,"CN",1995,12,1995-09-14
"763",308,21,"BrF",1990-08-10,"CN",1996,12,1996-08-11
"764",308,22,"BrF",1990-08-10,"CN",1997,12,1997-08-28
"765",308,23,"BrF",1990-08-10,"CN",1998,12,1998-03-28
"766",308,25,"BrF",1990-08-10,"CN",1998,12,1998-09-27
"767",308,26,"BrF",1990-08-10,"CN",1999,12,1999-01-29
"768",308,27,"BrF",1990-08-10,"CN",1999,12,1999-05-04
"769",308,28,"BrF",1990-08-10,"CN",1999,12,1999-09-26
"770",308,39,"BrF",1990-08-10,"CN",2000,12,2000-08-13
"771",308,40,"BrF",1990-08-10,"CN",2001,12,2001-07-26
"772",308,41,"NS",1990-08-10,"CN",2002,12,2002-10-02
"773",309,12,"FL",1990-08-10,"CN",1990,12,1990-09-12
"774",310,12,"FL",1990-09-02,"CN",1990,12,1990-09-12
"775",311,12,"FL",1990-07-16,"CN",1990,12,1990-09-12
"776",312,12,"ABX",1990-07-01,"CN",1990,12,1990-09-12
"777",313,12,"TBrM",1989-06-30,"CN",1990,10,1990-09-12
"778",314,12,"TBrM",1990-06-30,"CN",1990,12,1990-09-12
"779",315,12,"TBrM",1989-07-01,"CN",1990,10,1990-09-12
"780",316,12,"ABX",1990-06-29,"CN",1990,12,1990-09-12
"781",317,12,"TBrF",1990-06-29,"CN",1990,12,1990-09-12
"782",318,12,"TBrM",1990-06-29,"CN",1990,12,1990-09-12
"783",319,12,"TBrM",1990-06-29,"CN",1990,12,1990-09-12
"784",320,12,"ABX",1989-06-29,"CN",1990,10,1990-09-12
"785",321,12,"ABX",1990-06-29,"CN",1990,12,1990-09-12
"786",322,12,"TBrF",1989-06-29,"CN",1990,10,1990-09-12
"787",323,12,"ABX",1990-06-29,"CN",1990,12,1990-09-12
"788",324,12,"ABX",1989-06-29,"CN",1990,10,1990-09-12
"789",325,10,"BrF",1988-09-13,"CN",1989,8,1989-11-26
"790",325,12,"BrF",1988-09-13,"CN",1990,8,1990-09-12
"791",325,14,"BrF",1988-09-13,"CN",1991,8,1991-12-31
"792",326,10,"ABX",1989-01-16,"CN",1989,8,1989-11-26
"793",326,12,"ABX",1989-01-16,"CN",1990,8,1990-09-12
"794",326,14,"ABX",1989-01-16,"CN",1991,8,1991-12-31
"795",327,10,"BrM",1988-09-13,"CN",1989,8,1989-11-26
"796",327,12,"BrM",1988-09-13,"CN",1990,8,1990-09-12
"797",327,14,"BrM",1988-09-13,"CN",1991,8,1991-12-31
"798",328,10,"ABX",1989-01-16,"CN",1989,8,1989-11-26
"799",328,12,"ABX",1989-01-16,"CN",1990,8,1990-09-12
