"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd.x","birthyear","age","survival","PeriodEndYear","SexEstimate","PeriodStart","PeriodEnd.y","seasonlength","season","no_st","nrns","lifespan"
"191",459,19,"ABX","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,5284
"192",459,21,"H","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,5284
"193",459,22,"ABX","1992-08-11","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,5284
"194",459,25,"H","1992-08-11","CN",1998,14,"1998-09-26",1992,6,1,1998,0,"1998-06-20","1998-09-27",99,"main",2,1,5284
"195",459,28,"BrF","1992-08-11","CN",1999,14,"1999-09-25",1992,7,1,1999,0,"1999-07-02","1999-09-26",86,"main",3,1,5284
"196",459,39,"BrF","1992-08-11","CN",2000,14,"2000-08-12",1992,8,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,5284
"197",459,40,"BrF","1992-08-11","CN",2001,14,"2001-07-25",1992,9,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,5284
"198",459,41,"BrF","1992-08-11","CN",2002,14,"2002-10-01",1992,10,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,5284
"199",459,30,"BrF","1992-08-11","CN",2003,14,"2003-09-01",1992,11,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,5284
"200",459,34,"BrF","1992-08-11","CN",2004,14,"2004-09-01",1992,12,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,5284
"201",459,37,"BrF","1992-08-11","CN",2005,14,"2005-09-10",1992,13,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,5284
"202",459,75,"BrF","1992-08-11","CN",2006,14,"2006-09-01",1992,14,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,5284
"203",459,77,"BrF","1992-08-11","CN",2007,14,"2007-01-28",1992,15,1,2007,0,"2007-01-06","2007-01-29",23,"winter",1,1,5284
"204",459,NA,"NS",NA,NA,2008,NA,NA,1992,16,0,2008,0,NA,NA,NA,NA,1,1,5284
"205",460,16,"ABX","1992-12-14","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,242
"206",460,16,"ABX","1992-12-14","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,242
"207",460,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1,242
"208",461,16,"ABX","1992-08-11","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2055
"209",461,16,"ABX","1992-08-11","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2055
"210",461,17,"NSA","1992-08-11","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,2055
"211",461,19,"NSA","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,2055
"212",461,21,"NSA","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,2055
"213",461,22,"NSA","1992-08-11","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,2055
"214",461,23,"SEEN1","1992-08-11","CN",1998,14,"1998-03-27",1992,6,1,1998,0,"1997-12-20","1998-03-28",98,"winter",1,1,2055
"215",461,NA,"NS",NA,NA,1999,NA,NA,1992,7,0,1999,0,NA,NA,NA,NA,1,1,2055
"216",462,16,"BrF","1992-08-11","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2238
"217",462,16,"BrF","1992-08-11","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2238
"218",462,17,"BrF","1992-08-11","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,2238
"219",462,19,"BrF","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,2238
"220",462,21,"BrF","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,2238
"221",462,22,"BrF","1992-08-11","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,2238
"222",462,25,"BrF","1992-08-11","CN",1998,14,"1998-09-26",1992,6,1,1998,0,"1998-06-20","1998-09-27",99,"main",2,1,2238
"223",462,26,"NS","1992-08-11","CN",1999,14,"1999-01-28",1992,7,0,1999,0,"1999-01-12","1999-01-29",17,"winter",1,1,2238
"224",464,16,"BrF","1992-08-10","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,1462
"225",464,16,"BrF","1992-08-10","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,1462
"226",464,17,"BrF","1992-08-10","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,1462
"227",464,19,"BrF","1992-08-10","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,1462
"228",464,21,"BrF","1992-08-10","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,1462
"229",464,NA,"NS",NA,NA,1997,NA,NA,1992,5,0,1997,0,NA,NA,NA,NA,1,1,1462
"230",465,16,"BrM","1992-08-11","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,1461
"231",465,16,"BrM","1992-08-11","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,1461
"232",465,17,"BrM","1992-08-11","CN",1994,14,"1994-07-28",1992,2,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,1461
"233",465,19,"ABX","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,1461
"234",465,21,"ABX","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,1461
"235",465,NA,"NS",NA,NA,1997,NA,NA,1992,5,0,1997,1,NA,NA,NA,NA,1,1,1461
"236",466,16,"AB","1993-08-11","CN",1993,16,"1993-08-12",1993,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2237
"237",466,17,"AB","1993-08-11","CN",1994,16,"1994-07-28",1993,1,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,2237
"238",466,19,"BrF","1993-08-11","CN",1995,16,"1995-09-13",1993,2,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,2237
"239",466,21,"BrF","1993-08-11","CN",1996,16,"1996-08-10",1993,3,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,2237
"240",466,22,"BrF","1993-08-11","CN",1997,16,"1997-08-27",1993,4,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,2237
"241",466,25,"BrF","1993-08-11","CN",1998,16,"1998-09-26",1993,5,1,1998,0,"1998-06-20","1998-09-27",99,"main",2,1,2237
"242",466,28,"BrF","1993-08-11","CN",1999,16,"1999-09-25",1993,6,1,1999,0,"1999-07-02","1999-09-26",86,"main",3,1,2237
"243",466,39,"NS","1993-08-11","CN",2000,16,"2000-08-12",1993,7,0,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,2237
"244",467,16,"AB","1992-08-11","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,2924
"245",467,16,"AB","1992-08-11","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,2924
"246",467,17,"BrM","1992-08-11","CN",1994,14,"1994-07-28",1992,2,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,2924
"247",467,19,"BrM","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,2924
"248",467,21,"BrM","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,2924
"249",467,22,"BrM","1992-08-11","CN",1997,14,"1997-08-27",1992,5,1,1997,1,"1997-07-01","1997-08-28",58,"main",1,1,2924
"250",467,25,"BrM","1992-08-11","CN",1998,14,"1998-09-26",1992,6,1,1998,1,"1998-06-20","1998-09-27",99,"main",2,1,2924
"251",467,28,"BrM","1992-08-11","CN",1999,14,"1999-09-25",1992,7,1,1999,1,"1999-07-02","1999-09-26",86,"main",3,1,2924
"252",467,39,"BrM","1992-08-11","CN",2000,14,"2000-08-12",1992,8,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,2924
"253",467,NA,"NS",NA,NA,2001,NA,NA,1992,9,0,2001,1,NA,NA,NA,NA,1,1,2924
"254",468,16,"BrF","1992-08-11","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,1461
"255",468,16,"BrF","1992-08-11","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,1461
"256",468,17,"BrF","1992-08-11","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,1461
"257",468,19,"BrF","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,1461
"258",468,21,"ABX","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,1461
"259",468,NA,"NS",NA,NA,1997,NA,NA,1992,5,0,1997,0,NA,NA,NA,NA,1,1,1461
"260",469,16,"AB","1992-08-11","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2602
"261",469,16,"AB","1992-08-11","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2602
"262",469,17,"NSA","1992-08-11","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,2602
"263",469,19,"BrF","1992-08-11","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,2602
"264",469,21,"BrF","1992-08-11","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,2602
"265",469,22,"BrF","1992-08-11","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,2602
"266",469,25,"BrF","1992-08-11","CN",1998,14,"1998-09-26",1992,6,1,1998,0,"1998-06-20","1998-09-27",99,"main",2,1,2602
"267",469,28,"BrF","1992-08-11","CN",1999,14,"1999-09-25",1992,7,1,1999,0,"1999-07-02","1999-09-26",86,"main",3,1,2602
"268",469,39,"NS","1992-08-11","CN",2000,14,"2000-08-12",1992,8,0,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,2602
"269",470,16,"AB","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,2456
"270",470,16,"AB","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,2456
"271",470,17,"BrM","1992-08-12","CN",1994,14,"1994-07-28",1992,2,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,2456
"272",470,19,"BrM","1992-08-12","CN",1995,14,"1995-09-13",1992,3,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,2456
"273",470,21,"BrM","1992-08-12","CN",1996,14,"1996-08-10",1992,4,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,2456
"274",470,22,"BrM","1992-08-12","CN",1997,14,"1997-08-27",1992,5,1,1997,1,"1997-07-01","1997-08-28",58,"main",1,1,2456
"275",470,25,"BrM","1992-08-12","CN",1998,14,"1998-09-26",1992,6,1,1998,1,"1998-06-20","1998-09-27",99,"main",2,1,2456
"276",470,26,"BrM","1992-08-12","CN",1999,14,"1999-01-28",1992,7,1,1999,1,"1999-01-12","1999-01-29",17,"winter",2,1,2456
"277",470,NA,"NS",NA,NA,2000,NA,NA,1992,8,0,2000,1,NA,NA,NA,NA,1,1,2456
"278",471,16,"ABX","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,366
"279",471,16,"ABX","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,366
"280",471,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1,366
"281",472,16,"ABX","1992-12-15","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,5745
"282",472,16,"ABX","1992-12-15","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,5745
"283",472,17,"NSA","1992-12-15","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,5745
"284",472,19,"BrF","1992-12-15","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,5745
"285",472,21,"BrF","1992-12-15","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,5745
"286",472,22,"BrF","1992-12-15","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,5745
"287",472,25,"BrF","1992-12-15","CN",1998,14,"1998-09-26",1992,6,1,1998,0,"1998-06-20","1998-09-27",99,"main",2,1,5745
"288",472,28,"BrF","1992-12-15","CN",1999,14,"1999-09-25",1992,7,1,1999,0,"1999-07-02","1999-09-26",86,"main",3,1,5745
"289",472,39,"NSA","1992-12-15","CN",2000,14,"2000-08-12",1992,8,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,5745
"290",472,40,"NSA","1992-12-15","CN",2001,14,"2001-07-25",1992,9,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,5745
"291",472,41,"ABX","1992-12-15","CN",2002,14,"2002-10-01",1992,10,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,5745
"292",472,30,"BrF","1992-12-15","CN",2003,14,"2003-09-01",1992,11,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,5745
"293",472,34,"BrF","1992-12-15","CN",2004,14,"2004-09-01",1992,12,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,5745
"294",472,37,"BrF","1992-12-15","CN",2005,14,"2005-09-10",1992,13,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,5745
"295",472,75,"BrF","1992-12-15","CN",2006,14,"2006-09-01",1992,14,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,5745
"296",472,82,"BrF","1992-12-15","CN",2007,14,"2007-09-15",1992,15,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,5745
"297",472,87,"BrF","1992-12-15","CN",2008,14,"2008-09-06",1992,16,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,5745
"298",472,NA,"NS",NA,NA,2009,NA,NA,1992,17,0,2009,0,NA,NA,NA,NA,1,1,5745
"299",473,16,"BrM","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,366
"300",473,16,"BrM","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,366
"301",473,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1,366
"302",474,16,"AB","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2054
"303",474,16,"AB","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2054
"304",474,17,"AB","1992-08-12","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,2054
"305",474,19,"H","1992-08-12","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,2054
"306",474,21,"H","1992-08-12","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,2054
"307",474,22,"H","1992-08-12","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,2054
"308",474,23,"H","1992-08-12","CN",1998,14,"1998-03-27",1992,6,1,1998,0,"1997-12-20","1998-03-28",98,"winter",1,1,2054
"309",474,NA,"NS",NA,NA,1999,NA,NA,1992,7,0,1999,0,NA,NA,NA,NA,1,1,2054
"310",475,16,"ABX","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,366
"311",475,16,"ABX","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,366
"312",475,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1,366
"313",476,16,"BrF","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,4869
"314",476,16,"BrF","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,4869
"315",476,17,"NSA","1992-08-12","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,4869
"316",476,19,"BrF","1992-08-12","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,4869
"317",476,21,"ABX","1992-08-12","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,4869
"318",476,22,"ABX","1992-08-12","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,4869
"319",476,25,"ABX","1992-08-12","CN",1998,14,"1998-09-26",1992,6,1,1998,0,"1998-06-20","1998-09-27",99,"main",2,1,4869
"320",476,28,"NSA","1992-08-12","CN",1999,14,"1999-09-25",1992,7,1,1999,0,"1999-07-02","1999-09-26",86,"main",3,1,4869
"321",476,39,"BrF","1992-08-12","CN",2000,14,"2000-08-12",1992,8,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,4869
"322",476,40,"BrF","1992-08-12","CN",2001,14,"2001-07-25",1992,9,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,4869
"323",476,41,"TBrF","1992-08-12","CN",2002,14,"2002-10-01",1992,10,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,4869
"324",476,30,"ABX","1992-08-12","CN",2003,14,"2003-09-01",1992,11,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,4869
"325",476,34,"ABX","1992-08-12","CN",2004,14,"2004-09-01",1992,12,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,4869
"326",476,37,"H","1992-08-12","CN",2005,14,"2005-09-10",1992,13,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,4869
"327",476,NA,"NS",NA,NA,2006,NA,NA,1992,14,0,2006,0,NA,NA,NA,NA,1,1,4869
"328",477,16,"BrM","1992-08-14","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,2052
"329",477,16,"BrM","1992-08-14","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,2052
"330",477,17,"BrM","1992-08-14","CN",1994,14,"1994-07-28",1992,2,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,2052
"331",477,19,"BrM","1992-08-14","CN",1995,14,"1995-09-13",1992,3,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,2052
"332",477,21,"BrM","1992-08-14","CN",1996,14,"1996-08-10",1992,4,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,2052
"333",477,22,"BrM","1992-08-14","CN",1997,14,"1997-08-27",1992,5,1,1997,1,"1997-07-01","1997-08-28",58,"main",1,1,2052
"334",477,23,"BrM","1992-08-14","CN",1998,14,"1998-03-27",1992,6,1,1998,1,"1997-12-20","1998-03-28",98,"winter",1,1,2052
"335",477,NA,"NS",NA,NA,1999,NA,NA,1992,7,0,1999,1,NA,NA,NA,NA,1,1,2052
"336",478,16,"ABX","1992-08-12","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,1128
"337",478,16,"ABX","1992-08-12","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,1128
"338",478,17,"NSA","1992-08-12","CN",1994,14,"1994-07-28",1992,2,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,1128
"339",478,19,"ABX","1992-08-12","CN",1995,14,"1995-09-13",1992,3,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,1128
"340",478,NA,"NS",NA,NA,1996,NA,NA,1992,4,0,1996,1,NA,NA,NA,NA,1,1,1128
"341",479,16,"BrF","1992-08-16","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2050
"342",479,16,"BrF","1992-08-16","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,2050
"343",479,17,"BrF","1992-08-16","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,2050
"344",479,19,"BrF","1992-08-16","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,2050
"345",479,21,"BrF","1992-08-16","CN",1996,14,"1996-08-10",1992,4,1,1996,0,"1996-06-24","1996-08-11",48,"main",1,1,2050
"346",479,22,"BrF","1992-08-16","CN",1997,14,"1997-08-27",1992,5,1,1997,0,"1997-07-01","1997-08-28",58,"main",1,1,2050
"347",479,23,"BrF","1992-08-16","CN",1998,14,"1998-03-27",1992,6,1,1998,0,"1997-12-20","1998-03-28",98,"winter",1,1,2050
"348",479,NA,"NS",NA,NA,1999,NA,NA,1992,7,0,1999,0,NA,NA,NA,NA,1,1,2050
"349",495,17,"AB","1993-07-08","CN",1993,16,"1994-07-28",1993,0,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,2940
"350",495,17,"AB","1993-07-08","CN",1994,16,"1994-07-28",1993,1,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,2940
"351",495,19,"BrM","1993-07-08","CN",1995,16,"1995-09-13",1993,2,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,2940
"352",495,21,"BrM","1993-07-08","CN",1996,16,"1996-08-10",1993,3,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,2940
"353",495,22,"BrM","1993-07-08","CN",1997,16,"1997-08-27",1993,4,1,1997,1,"1997-07-01","1997-08-28",58,"main",1,1,2940
"354",495,25,"BrM","1993-07-08","CN",1998,16,"1998-09-26",1993,5,1,1998,1,"1998-06-20","1998-09-27",99,"main",2,1,2940
"355",495,28,"BrM","1993-07-08","CN",1999,16,"1999-09-25",1993,6,1,1999,1,"1999-07-02","1999-09-26",86,"main",3,1,2940
"356",495,39,"BrM","1993-07-08","CN",2000,16,"2000-08-12",1993,7,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,2940
"357",495,40,"BrM","1993-07-08","CN",2001,16,"2001-07-25",1993,8,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,2940
"358",495,NA,"NS",NA,NA,2002,NA,NA,1993,9,0,2002,1,NA,NA,NA,NA,1,1,2940
"359",496,17,"ABX","1993-07-08","CN",1993,16,"1994-07-28",1993,0,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,798
"360",496,17,"ABX","1993-07-08","CN",1994,16,"1994-07-28",1993,1,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,798
"361",496,19,"ABX","1993-07-08","CN",1995,16,"1995-09-13",1993,2,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,798
"362",496,NA,"NS",NA,NA,1996,NA,NA,1993,3,0,1996,0,NA,NA,NA,NA,1,1,798
"363",497,17,"BrM","1993-07-08","CN",1993,16,"1994-07-28",1993,0,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,5183
"364",497,17,"BrM","1993-07-08","CN",1994,16,"1994-07-28",1993,1,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,5183
"365",497,19,"BrM","1993-07-08","CN",1995,16,"1995-09-13",1993,2,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,5183
"366",497,21,"BrM","1993-07-08","CN",1996,16,"1996-08-10",1993,3,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,5183
"367",497,22,"BrM","1993-07-08","CN",1997,16,"1997-08-27",1993,4,1,1997,1,"1997-07-01","1997-08-28",58,"main",1,1,5183
"368",497,25,"BrM","1993-07-08","CN",1998,16,"1998-09-26",1993,5,1,1998,1,"1998-06-20","1998-09-27",99,"main",2,1,5183
"369",497,28,"BrM","1993-07-08","CN",1999,16,"1999-09-25",1993,6,1,1999,1,"1999-07-02","1999-09-26",86,"main",3,1,5183
"370",497,39,"BrM","1993-07-08","CN",2000,16,"2000-08-12",1993,7,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,5183
"371",497,40,"BrM","1993-07-08","CN",2001,16,"2001-07-25",1993,8,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,5183
"372",497,41,"BrM","1993-07-08","CN",2002,16,"2002-10-01",1993,9,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,5183
"373",497,30,"BrM","1993-07-08","CN",2003,16,"2003-09-01",1993,10,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,5183
"374",497,34,"BrM","1993-07-08","CN",2004,16,"2004-09-01",1993,11,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,5183
"375",497,37,"BrM","1993-07-08","CN",2005,16,"2005-09-10",1993,12,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,5183
"376",497,75,"BrM","1993-07-08","CN",2006,16,"2006-09-01",1993,13,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,5183
"377",497,82,"BrM","1993-07-08","CN",2007,16,"2007-09-15",1993,14,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,5183
"378",497,NA,"NS",NA,NA,2008,NA,NA,1993,15,0,2008,1,NA,NA,NA,NA,1,1,5183
"379",498,17,"ABX","1993-11-10","CN",1993,16,"1994-07-28",1993,0,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,1599
"380",498,17,"ABX","1993-11-10","CN",1994,16,"1994-07-28",1993,1,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,1599
"381",498,19,"ABX","1993-11-10","CN",1995,16,"1995-09-13",1993,2,1,1995,1,"1995-05-22","1995-09-14",115,"main",1,1,1599
"382",498,21,"NSA","1993-11-10","CN",1996,16,"1996-08-10",1993,3,1,1996,1,"1996-06-24","1996-08-11",48,"main",1,1,1599
