"","BirdID","birthyear","FieldPeriodID","OccasionID","OccasionDate","Island","CatchID","TerritoryID","Resident","CatchTime","BodyMass","RightTarsus","LeftTarsus","WingLength","HeadBill","BillLength","BillHeight","CloacaWidth","CloacaHeight","FeatherMites","FatScore","occasionyear","birthday","age_date","age_year","Observer","ExactDate","Status","lifespan","TerritoryNumber","TQ","TQcorrected","SexEstimate","catch_time","CatchTime_mins","avg_invert","newstat","newlifespan","BodyMass_z","WingLength_z","RightTarsus_z"
"89",193,1989,12,239,"1990-03-18","CN",2194,56,NA,NA,15,NA,24.8999996185303,62.2999992370605,NA,NA,NA,NA,NA,NA,NA,1990,"1989-09-03",196,1,NA,1,"ABX",NA,40,31963.76236,15981.88118,NA,NA,NA,2.6524428182,"Sub",374,-0.509901942040159,-2.37308865682542,NA
"90",193,1989,12,227,"1990-02-11","CN",2195,56,NA,NA,13.1000003814697,NA,24.6000003814697,64.3000030517578,NA,NA,NA,NA,NA,NA,NA,1990,"1989-09-03",161,1,NA,1,"ABX",NA,40,31963.76236,15981.88118,NA,NA,NA,2.6524428182,"Sub",374,-2.09221772347052,-1.43252208200173,NA
"91",199,1986,22,673,"1997-07-04","CN",2179,42,NA," 17:00:00",14.8000001907349,23.2000007629395,23.5,68,NA,15.3999996185303,3.09999990463257,NA,NA,NA,NA,1997,"1986-12-02",3867,11,"KO",1,"BrF",6252,30.1,99126.94,99126.94,NA,"17:00:00",1020,6.34906043033333,"Dom",5783,-0.67646137257732,0.30752132736197,-1.88055246772876
"92",199,1986,41,1070,"2002-08-01","CN",2694,42,NA," 10:30:00",17,22.8999996185303,NA,66,35.7999992370605,NA,NA,NA,NA,NA,NA,2002,"1986-12-02",5721,16,"ArD",1,"BrF",6252,NA,NA,NA,NA,"10:30:00",630,NA,"Dom",5783,1.15569395176779,-0.63304345347676,-2.16171825664383
"93",199,1986,19,517,"1995-08-10","CN",2180,44,NA,NA,16.2000007629395,NA,23.1000003814697,67,NA,NA,NA,NA,NA,NA,NA,1995,"1986-12-02",3173,9,"AD",1,"BrF",6252,NA,NA,NA,NA,NA,NA,NA,"Dom",5783,0.489456229619056,-0.162761063057395,NA
"94",199,1986,10,199,"1989-09-09","CN",2178,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"1986-12-02",1012,3,"JK",1,"BrF",6252,NA,NA,NA,NA,NA,NA,NA,"Dom",5783,NA,NA,NA
"95",199,1986,17,336,"1994-07-10","CN",2183,41,NA,NA,15.1000003814697,NA,23.7000007629395,66,NA,NA,NA,NA,NA,NA,NA,1994,"1986-12-02",2777,8,"JK",1,"BrF",6252,NA,NA,NA,NA,NA,NA,NA,"Dom",5783,-0.426621829662579,-0.63304345347676,NA
"96",199,1986,19,448,"1995-06-10","CN",2182,41,NA,NA,14.5,NA,23.2999992370605,67,NA,NA,NA,NA,NA,NA,NA,1995,"1986-12-02",3112,9,"AD",1,"BrF",6252,NA,NA,NA,NA,NA,NA,NA,"Dom",5783,-0.926300915492145,-0.162761063057395,NA
"97",200,1988,17,360,"1994-07-26","CN",2175,13,NA,NA,16.6000003814697,NA,24.5,69,NA,NA,NA,NA,NA,NA,NA,1994,"1988-09-10",2145,6,"JK",1,"BrM",NA,NA,NA,NA,1,NA,NA,NA,"Dom",4033,0.822575090693381,0.777803717781335,NA
"98",200,1988,12,252,"1990-06-30","CN",2176,59,NA,NA,17,NA,28.5,68,NA,NA,NA,NA,NA,NA,NA,1990,"1988-09-10",658,2,"JK",1,"AB",NA,42,62325.06598,31162.53299,1,NA,NA,2.6524428182,"Sub",4033,1.15569395176779,0.30752132736197,NA
"99",200,1988,10,199,"1989-09-09","CN",2177,2,NA,NA,14.8000001907349,NA,23,66,NA,NA,NA,NA,NA,NA,NA,1989,"1988-09-10",364,1,"JK",1,"AB",NA,NA,NA,NA,1,NA,NA,NA,"Sub",4033,-0.67646137257732,-0.63304345347676,NA
"100",203,1988,8,184,"1989-03-19","CN",2172,112,NA,NA,13.6999998092651,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,1989,"1988-12-20",89,1,"JK",1,"SEEN1",341,NA,NA,NA,0,NA,NA,NA,"Sub",341,-1.59253943185896,-1.10332584389613,NA
"101",204,1988,8,179,"1989-03-11","CN",2171,73,NA,NA,16.2000007629395,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,1989,"1988-03-12",364,1,"JK",1,"SEEN1",624,NA,NA,NA,1,NA,NA,NA,"Sub",624,0.489456229619056,0.30752132736197,NA
"102",207,1988,16,321,"1993-08-08","CN",2168,56,NA,NA,14.8999996185303,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1993,"1988-11-22",1720,5,"JK",1,"BrF",3201,NA,NA,NA,0,NA,NA,NA,"Dom",3201,-0.593182054417739,0.777803717781335,NA
"103",208,1989,22,690,"1997-07-12","CN",2164,162,NA," 18:00:00",16.2999992370605,26,25.8999996185303,70,NA,15.5,3.40000009536743,NA,NA,NA,NA,1997,"1989-01-23",3092,8,"KO",1,"BrM",3351,104.2,44765.13187,44765.13187,1,"18:00:00",1080,6.34906043033333,"Dom",3351,0.572734753560556,1.2480861082007,0.743650836562341
"104",208,1989,17,352,"1994-07-20","CN",2165,144,NA,NA,16.1000003814697,NA,25.3999996185303,70,NA,NA,NA,NA,NA,NA,NA,1994,"1989-01-23",2004,5,"JK",1,"BrM",3351,NA,NA,NA,1,NA,NA,NA,"Dom",3351,0.406176117241395,1.2480861082007,NA
"105",210,1987,8,171,"1988-12-27","CN",2162,55,NA,NA,14.8999996185303,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,1988,"1987-12-29",364,1,"JK",1,"ABX",451,NA,NA,NA,1,NA,NA,NA,"Sub",451,-0.593182054417739,-0.63304345347676,NA
"106",215,1988,19,437,"1995-06-04","CN",2155,25,NA,NA,16.6000003814697,NA,25.8999996185303,72,NA,NA,NA,NA,NA,NA,NA,1995,"1988-07-27",2503,7,"JK",1,"BrM",4400,NA,NA,NA,1,NA,NA,NA,"Dom",4078,0.822575090693381,2.18865088903943,NA
"107",216,1988,16,321,"1993-08-08","CN",2147,53,NA,NA,17.5,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,1993,"1988-07-27",1838,5,"JK",1,"BrM",5180,NA,NA,NA,1,NA,NA,NA,"Dom",4747,1.57209292521977,1.2480861082007,NA
"108",216,1988,19,446,"1995-06-09","CN",2153,53,NA,NA,17,NA,26,71,NA,NA,NA,NA,NA,NA,NA,1995,"1988-07-27",2508,7,"AD",1,"BrM",5180,NA,NA,NA,1,NA,NA,NA,"Dom",4747,1.15569395176779,1.71836849862007,NA
"109",216,1988,22,677,"1997-07-05","CN",2152,52,NA," 17:50:00",17.5,27,26.7000007629395,69,NA,15.8000001907349,3.09999990463257,NA,NA,NA,NA,1997,"1988-07-27",3265,9,"KO",1,"BrM",5180,36,65338.04155,65338.04155,1,"17:50:00",1070,6.34906043033333,"Dom",4747,1.57209292521977,0.777803717781335,1.68086655775162
"110",217,1988,21,559,"1996-06-28","CN",2150,112,NA,NA,NA,NA,24.7999992370605,66.5,NA,NA,NA,NA,NA,NA,NA,1996,"1988-08-02",2887,8,"PE",1,"BrF",2931,78,79240.81881,79240.81881,0,NA,NA,5.50450219233333,"Dom",2931,NA,-0.397902258267078,NA
"111",217,1988,16,321,"1993-08-08","CN",2149,112,NA,NA,14.6999998092651,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,1993,"1988-08-02",1832,5,"JK",1,"BrF",2931,NA,NA,NA,0,NA,NA,NA,"Dom",2931,-0.759741484954984,-1.10332584389613,NA
"112",220,1988,12,239,"1990-03-18","CN",2139,28,NA,NA,13.8999996185303,NA,28.6000003814697,68.3000030517578,NA,13.8000001907349,NA,NA,NA,NA,NA,1990,"1988-08-12",583,2,NA,1,"BrM",5164,22,55522.64395,27761.32198,1,NA,NA,2.6524428182,"Dom",4731,-1.42598000132171,0.448607479675732,NA
"113",220,1988,19,439,"1995-06-05","CN",2143,26,NA,NA,15.1000003814697,NA,26.7000007629395,69,NA,NA,NA,NA,NA,NA,NA,1995,"1988-08-12",2488,7,"JK",1,"BrM",5164,NA,NA,NA,1,NA,NA,NA,"Dom",4731,-0.426621829662579,0.777803717781335,NA
"114",220,1988,23,807,"1998-03-22","CN",2140,26,NA," 11:15:00",15,26,25.8999996185303,70,35.5,15.3000001907349,3.29999995231628,NA,NA,NA,NA,1998,"1988-08-12",3509,10,"KB",1,"BrM",5164,20,167454.4713,167454.4713,1,"11:15:00",675,5.83789656866667,"Dom",4731,-0.509901942040159,1.2480861082007,0.743650836562341
"115",220,1988,25,874,"1998-09-09","CN",2141,26,NA," 09:35:00",17.3999996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"1988-08-12",3680,10,"KB",1,"BrM",5164,20,98462.60794,98462.60794,1,"09:35:00",575,3.40909704426667,"Dom",4731,1.48881281284219,NA,NA
"116",221,1988,16,322,"1993-08-09","CN",2136,45,NA,NA,16.6000003814697,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,1993,"1988-06-25",1871,5,"JK",1,"BrM",6378,NA,NA,NA,1,NA,NA,NA,"Dom",6378,0.822575090693381,-0.63304345347676,NA
"117",221,1988,22,716,"1997-07-25","CN",2135,45,NA," 13:00:00",16.8999996185303,28.1000003814697,27.7999992370605,69,NA,16.2000007629395,3.5,NA,NA,NA,NA,1997,"1988-06-25",3317,9,"KB",1,"BrM",6378,32,115986.4131,115986.4131,1,"13:00:00",780,6.34906043033333,"Dom",6378,1.0724138393902,0.777803717781335,2.71180420857923
"118",221,1988,30,1126,"2003-06-09","CN",2937,45,NA," 15:55:00",16,27.7999992370605,NA,70,38.0999984741211,NA,NA,4.5,4.40000009536743,NA,NA,2003,"1988-06-25",5462,15,"DR",1,"BrM",6378,32,19130.30157,19130.30157,1,"15:55:00",955,3.65308711307692,"Dom",6378,0.322896004863813,1.2480861082007,2.43063841966415
"119",221,1988,34,1309,"2004-06-10","CN",3564,45,NA," 16:20:00",15.8000001907349,27.2000007629395,NA,70,37.9000015258789,NA,NA,NA,NA,NA,NA,2004,"1988-06-25",5829,16,"DR",1,"BrM",6378,32,4141.376338,4141.376338,1,"16:20:00",980,3.1884100425,"Dom",6378,0.156336574326652,1.2480861082007,1.86831041702837
"120",221,1988,54,1752,"2005-11-19","CN",5231,42,NA," 09:59:00",16,27.8999996185303,NA,68,38.2000007629395,NA,NA,NA,NA,NA,NA,2005,"1988-06-25",6356,17,"KH",1,"BrM",6378,NA,NA,NA,1,"09:59:00",599,NA,"Dom",6378,0.322896004863813,0.30752132736197,2.52436034930257
"121",221,1988,19,444,"1995-06-08","CN",2137,45,NA,NA,16.8999996185303,NA,26.8999996185303,67,NA,NA,NA,NA,NA,NA,NA,1995,"1988-06-25",2539,7,"AD",1,"BrM",6378,NA,NA,NA,1,NA,NA,NA,"Dom",6378,1.0724138393902,-0.162761063057395,NA
"122",222,1987,8,158,"1988-09-22","CN",2133,57,NA,NA,15.8000001907349,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-24",364,1,"JK",1,"BrM",NA,NA,NA,NA,1,NA,NA,NA,"Dom",547,0.156336574326652,0.30752132736197,NA
"123",223,1987,8,158,"1988-09-22","CN",2130,76,NA,NA,15.6000003814697,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-24",364,1,"JK",1,"ABX",NA,NA,NA,NA,1,NA,NA,NA,"Sub",547,-0.0102228562105927,1.71836849862007,NA
"124",225,1988,12,226,"1990-02-09","CN",2126,71,NA,NA,12.1999998092651,NA,23,64,NA,13,NA,NA,NA,NA,NA,1990,"1988-06-27",592,2,"JK",1,"ABX",807,50,204009.1369,102004.5684,0,NA,NA,2.6524428182,"Sub",807,-2.84173635221491,-1.57360823431549,NA
"125",226,1987,8,159,"1988-09-23","CN",2124,71,NA,NA,15,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,1988,"1987-11-19",309,1,"JK",1,"BrM",NA,NA,NA,NA,1,NA,NA,NA,"Dom",491,-0.509901942040159,1.2480861082007,NA
"126",229,1987,8,160,"1988-09-24","CN",2116,30,NA,NA,13.1999998092651,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-26",364,1,"JK",1,"ABX",NA,NA,NA,NA,0,NA,NA,NA,"Sub",545,-2.00893840531094,-1.10332584389613,NA
"127",230,1987,8,160,"1988-09-24","CN",2114,30,NA,NA,13,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-26",364,1,"JK",1,"ABX",NA,NA,NA,NA,0,NA,NA,NA,"Sub",545,-2.1754978358481,-1.10332584389613,NA
"128",231,1987,8,160,"1988-09-24","CN",2112,126,NA,NA,16.3999996185303,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,1988,"1987-11-19",310,1,"JK",1,"BrM",NA,NA,NA,NA,1,NA,NA,NA,"Dom",491,0.656014865938218,-0.162761063057395,NA
"129",232,1987,8,160,"1988-09-24","CN",2110,126,NA,NA,13.6999998092651,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1988,"1987-11-19",310,1,"JK",1,"BrF",NA,NA,NA,NA,0,NA,NA,NA,"Dom",491,-1.59253943185896,0.777803717781335,NA
"130",233,1988,8,182,"1989-03-17","CN",2108,112,NA,NA,14.3000001907349,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1989,"1988-06-28",262,1,"JK",1,"ABX",1281,NA,NA,NA,0,NA,NA,NA,"Sub",1281,-1.09286034602931,0.777803717781335,NA
"131",241,1987,8,162,"1988-09-26","CN",2094,37,NA,NA,15.5,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-28",364,1,"JK",1,"ABX",NA,NA,NA,NA,1,NA,NA,NA,"Sub",543,-0.0935029685881728,1.2480861082007,NA
"132",244,1987,8,163,"1988-09-27","CN",2082,144,NA,NA,16.7000007629395,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-28",365,1,"JK",1,"TBrF",NA,NA,NA,NA,0,NA,NA,NA,"Sub",543,0.905855203071042,0.777803717781335,NA
"133",245,1987,8,163,"1988-09-27","CN",2079,158,NA,NA,15.8000001907349,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-29",364,1,"JK",1,"ABX",NA,NA,NA,NA,1,NA,NA,NA,"Sub",542,0.156336574326652,-0.162761063057395,NA
"134",247,1987,8,165,"1988-09-28","CN",2075,116,NA,NA,15.3000001907349,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-30",364,1,"JK",1,"ABX",NA,NA,NA,NA,1,NA,NA,NA,"Sub",541,-0.260062399125334,0.777803717781335,NA
"135",248,1987,8,165,"1988-09-28","CN",2073,158,NA,NA,17.2999992370605,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1988,"1987-09-30",364,1,"JK",1,"ABX",NA,NA,NA,NA,1,NA,NA,NA,"Sub",541,1.40553270046453,0.777803717781335,NA
"136",251,1989,16,324,"1993-08-11","CN",2067,87,NA,NA,16.5,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,1993,"1989-09-08",1433,4,"JK",1,"BrF",2197,NA,NA,NA,0,NA,NA,NA,"Dom",2197,0.739294978315799,-0.63304345347676,NA
"137",251,1989,12,263,"1990-09-07","CN",2068,15,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,1990,"1989-09-08",364,1,"JK",1,"U",2197,10,18155.44938,9077.724688,0,NA,NA,2.6524428182,"Sub",2197,NA,-2.04389062473486,NA
"138",293,1988,16,324,"1993-08-11","CN",2007,37,NA,NA,16.2000007629395,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1993,"1988-09-13",1793,5,"JK",1,"BrM",2889,NA,NA,NA,1,NA,NA,NA,"Dom",2889,0.489456229619056,0.777803717781335,NA
"139",293,1988,12,239,"1990-03-18","CN",2008,37,NA,NA,16.2999992370605,NA,29.1000003814697,68,NA,NA,NA,NA,NA,NA,NA,1990,"1988-09-13",551,2,NA,1,"BrM",2889,27,76731.11627,38365.55814,1,NA,NA,2.6524428182,"Dom",2889,0.572734753560556,0.30752132736197,NA
"140",294,1988,12,239,"1990-03-18","CN",2006,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"1988-09-13",551,2,NA,1,"BrF",1795,23,56719.19771,28359.59886,0,NA,NA,2.6524428182,"Dom",1795,NA,NA,NA
"141",295,1989,12,240,"1990-03-27","CN",2005,9,NA,NA,14,NA,28.6000003814697,68,NA,NA,NA,NA,NA,NA,NA,1990,"1989-01-16",435,1,NA,1,"BrF",604,6,46081.30612,23040.65306,0,NA,NA,2.6524428182,"Dom",604,-1.34269988894413,0.30752132736197,NA
"142",297,1989,12,242,"1990-04-07","CN",2001,115,NA,NA,13.1000003814697,NA,24.7999992370605,64,NA,NA,NA,NA,NA,NA,NA,1990,"1989-01-16",446,1,NA,1,"AB",4574,80,79134.80271,39567.40135,0,NA,NA,2.6524428182,"Sub",4574,-2.09221772347052,-1.57360823431549,NA
"143",297,1989,21,559,"1996-06-28","CN",2003,115,NA,NA,15.1999998092651,NA,23.5,66,NA,NA,NA,NA,NA,NA,NA,1996,"1989-01-16",2720,7,"PE",1,"H",4574,80,157587.9756,157587.9756,0,NA,NA,5.50450219233333,"Sub",4574,-0.343342511502998,-0.63304345347676,NA
"144",297,1989,22,685,"1997-07-10","CN",2002,115,NA," 16:00:00",14.6999998092651,23.8999996185303,24,65,NA,15.1999998092651,3.29999995231628,NA,NA,NA,NA,1997,"1989-01-16",3097,8,"KB",1,"H",4574,80,244570.0448,244570.0448,0,"16:00:00",960,6.34906043033333,"Sub",4574,-0.759741484954984,-1.10332584389613,-1.22450253545455
"145",298,1988,19,479,"1995-06-29","CN",2000,115,NA,NA,16.3999996185303,NA,26.2000007629395,70.5,NA,NA,NA,NA,NA,NA,NA,1995,"1988-09-13",2480,7,"AD",1,"BrM",2889,NA,NA,NA,1,NA,NA,NA,"Dom",2889,0.656014865938218,1.48322730341038,NA
"146",298,1988,12,242,"1990-04-07","CN",1999,115,NA,NA,15.6999998092651,NA,23.2999992370605,69,NA,NA,NA,NA,NA,NA,NA,1990,"1988-09-13",571,2,NA,1,"BrM",2889,80,79134.80271,39567.40135,1,NA,NA,2.6524428182,"Dom",2889,0.073056461948988,0.777803717781335,NA
"147",303,1989,12,251,"1990-06-29","CN",1987,134,NA,NA,14.8999996185303,NA,28.2999992370605,65,NA,NA,NA,NA,NA,NA,NA,1990,"1989-06-30",364,1,"JK",1,"TBrF",NA,92,46761.26263,23380.63131,0,NA,NA,2.6524428182,"Sub",439,-0.593182054417739,-1.10332584389613,NA
"148",304,1983,12,251,"1990-06-29","CN",1985,126,NA,NA,16.5,NA,30.2999992370605,68,NA,NA,NA,NA,NA,NA,NA,1990,"1983-05-21",2596,7,"JK",1,"BrM",NA,86,71976.22244,35988.11122,1,NA,NA,2.6524428182,"Dom",2671,0.739294978315799,0.30752132736197,NA
"149",305,1989,12,252,"1990-06-30","CN",1983,160,NA,NA,16.5,NA,27.1000003814697,70,NA,NA,NA,NA,NA,NA,NA,1990,"1989-07-01",364,1,"JK",1,"TBrM",NA,104,45011.15161,22505.5758,1,NA,NA,2.6524428182,"Sub",438,0.739294978315799,1.2480861082007,NA
"150",308,1990,16,321,"1993-08-08","CN",1976,53,NA,NA,14.8000001907349,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,1993,"1990-08-10",1094,3,"JK",1,"BrF",4436,NA,NA,NA,0,NA,NA,NA,"Dom",4003,-0.67646137257732,-0.162761063057395,NA
"151",308,1990,19,446,"1995-06-09","CN",1977,53,NA,NA,14.8000001907349,NA,23.6000003814697,68,NA,NA,NA,NA,NA,NA,NA,1995,"1990-08-10",1764,5,"AD",1,"BrF",4436,NA,NA,NA,0,NA,NA,NA,"Dom",4003,-0.67646137257732,0.30752132736197,NA
"152",313,1989,12,251,"1990-06-29","CN",1967,134,NA,NA,15,NA,28.7999992370605,71,NA,NA,NA,NA,NA,NA,NA,1990,"1989-06-30",364,1,"JK",1,"TBrM",NA,92,46761.26263,23380.63131,1,NA,NA,2.6524428182,"Sub",439,-0.509901942040159,1.71836849862007,NA
"153",315,1989,12,252,"1990-06-30","CN",1962,13,NA,NA,16.7000007629395,NA,29,69,NA,NA,NA,NA,NA,NA,NA,1990,"1989-07-01",364,1,"JK",1,"TBrM",NA,8,31510.97879,15755.4894,1,NA,NA,2.6524428182,"Sub",438,0.905855203071042,0.777803717781335,NA
"154",320,1989,12,250,"1990-06-28","CN",1950,27,NA,NA,16,NA,26.7999992370605,64,NA,NA,NA,NA,NA,NA,NA,1990,"1989-06-29",364,1,"JK",1,"ABX",NA,21,46886.08685,23443.04342,0,NA,NA,2.6524428182,"Sub",440,0.322896004863813,-1.57360823431549,NA
"155",322,1989,12,250,"1990-06-28","CN",1946,45,NA,NA,15,NA,28.2000007629395,65,NA,NA,NA,NA,NA,NA,NA,1990,"1989-06-29",364,1,"JK",1,"TBrF",NA,32,45464.96508,22732.48254,0,NA,NA,2.6524428182,"Sub",440,-0.509901942040159,-1.10332584389613,NA
"156",324,1989,12,250,"1990-06-28","CN",1941,8,NA,NA,16.3999996185303,NA,26.5,70,NA,NA,NA,NA,NA,NA,NA,1990,"1989-06-29",364,1,"JK",1,"ABX",NA,5,22116.95251,11058.47625,1,NA,NA,2.6524428182,"Sub",440,0.656014865938218,1.2480861082007,NA
"157",325,1988,12,243,"1990-05-02","CN",1940,69,NA,NA,15.3000001907349,NA,26.7999992370605,63.7999992370605,NA,15.3999996185303,NA,NA,NA,NA,NA,1990,"1988-09-13",596,2,"JK",1,"BrF",1204,48,155542.198,77771.09901,0,NA,NA,2.6524428182,"Dom",1204,-0.260062399125334,-1.66766507119638,NA
"158",326,1989,12,243,"1990-05-02","CN",1939,69,NA,NA,14.5,NA,26.7000007629395,65.3000030517578,NA,14.5,NA,NA,NA,NA,NA,1990,"1989-01-16",471,1,"JK",1,"ABX",1079,48,155542.198,77771.09901,0,NA,NA,2.6524428182,"Sub",1079,-0.926300915492145,-0.962239691582363,NA
"159",327,1988,12,243,"1990-05-02","CN",1938,69,NA,NA,16.2000007629395,NA,27.7999992370605,70.5,NA,14,NA,NA,NA,NA,NA,1990,"1988-09-13",596,2,"JK",1,"BrM",1204,48,155542.198,77771.09901,1,NA,NA,2.6524428182,"Dom",1204,0.489456229619056,1.48322730341038,NA
"160",328,1989,12,243,"1990-05-02","CN",1937,69,NA,NA,15.6000003814697,NA,28.7000007629395,67,NA,14.6999998092651,NA,NA,NA,NA,NA,1990,"1989-01-16",471,1,"JK",1,"ABX",1670,48,155542.198,77771.09901,1,NA,NA,2.6524428182,"Sub",1670,-0.0102228562105927,-0.162761063057395,NA
"161",329,1988,12,242,"1990-04-07","CN",1936,115,NA,NA,13.6999998092651,NA,26.7999992370605,66,NA,15.5,NA,NA,NA,NA,NA,1990,"1988-09-13",571,2,NA,1,"BrF",4699,80,79134.80271,39567.40135,0,NA,NA,2.6524428182,"Dom",4699,-1.59253943185896,-0.63304345347676,NA
"162",329,1988,22,685,"1997-07-10","CN",1935,115,NA," 16:00:00",14.1000003814697,24.6000003814697,24.1000003814697,67,NA,15.1999998092651,3.20000004768372,NA,NA,NA,NA,1997,"1988-09-13",3222,9,"KB",1,"BrF",4699,80,244570.0448,244570.0448,0,"16:00:00",960,6.34906043033333,"Dom",4699,-1.25941977656655,-0.162761063057395,-0.568450815583252
"163",331,1988,12,230,"1990-02-21","CN",1931,121,NA,NA,17.1000003814697,NA,28.7000007629395,67.8000030517578,NA,14.6999998092651,NA,NA,NA,NA,NA,1990,"1988-09-13",526,2,NA,1,"BrM",3271,83,82232.2913,41116.14565,1,NA,NA,2.6524428182,"Dom",3271,1.23897406414537,0.213466284466049,NA
"164",331,1988,19,472,"1995-06-24","CN",1932,121,NA,NA,16.6000003814697,NA,25.7999992370605,69,NA,NA,NA,NA,NA,NA,NA,1995,"1988-09-13",2475,7,"AD",1,"BrM",3271,NA,NA,NA,1,NA,NA,NA,"Dom",3271,0.822575090693381,0.777803717781335,NA
"165",333,1988,12,228,"1990-02-13","CN",1926,2,NA,NA,15,NA,30.8999996185303,66.4000015258789,NA,15.1999998092651,NA,NA,NA,NA,NA,1990,"1988-09-13",518,2,NA,1,"BrF",729,1.1,112849.2415,56424.62074,0,NA,NA,2.6524428182,"Dom",729,-0.509901942040159,-0.444929779715035,NA
"166",426,1974,4,58,"1984-05-09","CN",1790,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,"1974-08-14",3556,10,NA,1,"BrM",4123,NA,NA,NA,1,NA,NA,NA,"Dom",4123,NA,NA,NA
"167",427,1975,1,4419,"1981-10-02","CN",8104,NA,NA,NA,12.6999998092651,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,1981,"1975-03-19",2389,6,"JB",1,"U",5119,NA,NA,NA,0,NA,NA,NA,"Sub",5119,-2.42533737876293,-0.162761063057395,NA
"168",427,1975,4,63,"1984-09-09","CN",1789,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,"1975-03-19",3462,9,NA,1,"U",5119,NA,NA,NA,0,NA,NA,NA,"Sub",5119,NA,NA,NA
"169",427,1975,2,4438,"1982-08-03","CN",8105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,"1975-03-19",2694,7,"JB",1,"U",5119,NA,NA,NA,0,NA,NA,NA,"Sub",5119,NA,NA,NA
"170",428,1977,1,4440,"1981-11-20","CN",8108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,"1977-03-12",1714,4,"JB",1,"SEEN1",5998,NA,NA,NA,0,NA,NA,NA,"Sub",5998,NA,NA,NA
"171",428,1977,3,46,"1983-11-21","CN",1788,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,"1977-03-12",2445,6,NA,1,"BrF",5998,NA,NA,NA,0,NA,NA,NA,"Dom",5998,NA,NA,NA
"172",429,1978,5,71,"1985-08-18","CN",1787,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,"1978-03-13",2715,7,NA,1,"BrM",2816,NA,NA,NA,1,NA,NA,NA,"Dom",2816,NA,NA,NA
"173",430,1984,16,323,"1993-08-10","CN",1784,67,NA,NA,14.3999996185303,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,1993,"1984-07-22",3306,9,"JK",1,"BrF",3659,NA,NA,NA,0,NA,NA,NA,"Dom",3659,-1.00958102786973,-0.162761063057395,NA
"174",430,1984,12,243,"1990-05-02","CN",1785,67,NA,NA,14.3999996185303,NA,26.8999996185303,65.9000015258789,NA,NA,NA,NA,NA,NA,NA,1990,"1984-07-22",2110,6,"JK",1,"BrF",3659,47,26342.13471,13171.06736,0,NA,NA,2.6524428182,"Dom",3659,-1.00958102786973,-0.680070974924717,NA
"175",436,1992,16,319,"1993-08-06","CN",1777,40,NA,NA,15.3000001907349,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,1993,"1992-12-10",239,1,"JK",1,"AB",2803,NA,NA,NA,1,NA,NA,NA,"Sub",2803,-0.260062399125334,0.30752132736197,NA
"176",436,1992,21,574,"1996-07-14","CN",1778,73,NA,NA,17.1000003814697,NA,25.7000007629395,70,NA,NA,NA,NA,NA,NA,NA,1996,"1992-12-10",1312,4,"JK",1,"BrM",2803,51,25156.54344,25156.54344,1,NA,NA,5.50450219233333,"Dom",2803,1.23897406414537,1.2480861082007,NA
