"","BirdID","Status","FieldPeriodID","BirthDate","Island","PeriodYear","birthyear","PeriodYearEnd","age","age_date","survival","SexEstimate","newstat","agefirstrepro","lifespan","occasionyear","PeriodStart","PeriodEnd","season","seasonlength","no_st","fp_na","avg_bug","statbefore","yearlytq","yearlytq_corr","Year"
"129",507,"BrM",34,"1993-07-08","CN",2004,1993,2004,11,4074,1,1,"Dom",1,5540,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",8350.381899,8350.381899,2004
"130",507,"BrM",87,"1993-07-08","CN",2008,1993,2008,15,5540,1,1,"Dom",1,5540,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",1874.154031,1874.154031,2008
"131",507,"BrM",82,"1993-07-08","CN",2007,1993,2007,14,5183,1,1,"Dom",1,5540,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",4797.894582,4797.894582,2007
"132",509,"BrM",25,"1993-07-08","CN",1998,1993,1998,5,1907,1,1,"Dom",2,3373,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",48210.57209,48210.57209,1998
"133",509,"BrM",28,"1993-07-08","CN",1999,1993,1999,6,2271,1,1,"Dom",2,3373,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",14964.9734106667,14964.9734106667,1999
"134",510,"BrM",37,"1993-07-11","CN",2005,1993,2005,12,4445,1,1,"Dom",1,5180,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"135",510,"BrM",25,"1993-07-11","CN",1998,1993,1998,5,1904,1,1,"Dom",1,5180,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",118660.25606,118660.25606,1998
"136",510,"BrM",28,"1993-07-11","CN",1999,1993,1999,6,2268,1,1,"Dom",1,5180,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",158019.56798,158019.56798,1999
"137",510,"BrM",30,"1993-07-11","CN",2003,1993,2003,10,3705,1,1,"Dom",1,5180,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",13759.1804,13759.1804,2003
"138",510,"BrM",34,"1993-07-11","CN",2004,1993,2004,11,4071,1,1,"Dom",1,5180,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",6993.626285,6993.626285,2004
"139",510,"BrM",82,"1993-07-11","CN",2007,1993,2007,14,5180,1,1,"Dom",1,5180,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",7340.183559,7340.183559,2007
"140",511,"BrF",25,"1993-07-11","CN",1998,1993,1998,5,1904,1,0,"Dom",1,2028,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",101008.752075,101008.752075,1998
"141",522,"BrF",25,"1993-07-16","CN",1998,1993,1998,5,1899,1,0,"Dom",1,3365,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",60932.708795,60932.708795,1998
"142",522,"BrF",28,"1993-07-16","CN",1999,1993,1999,6,2263,1,0,"Dom",1,3365,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",42063.22019,42063.22019,1999
"143",523,"BrM",25,"1993-07-16","CN",1998,1993,1998,5,1899,1,1,"Dom",1,2932,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",37475.25619,37475.25619,1998
"144",523,"BrM",28,"1993-07-16","CN",1999,1993,1999,6,2263,1,1,"Dom",1,2932,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",17988.859285,17988.859285,1999
"145",524,"BrF",30,"1993-07-16","CN",2003,1993,2003,10,3700,1,0,"Dom",1,4531,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",8817.613799,8817.613799,2003
"146",524,"BrF",34,"1993-07-16","CN",2004,1993,2004,11,4066,1,0,"Dom",1,4531,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",11011.24454,11011.24454,2004
"147",524,"BrF",25,"1993-07-16","CN",1998,1993,1998,5,1899,1,0,"Dom",1,4531,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",59118.609495,59118.609495,1998
"148",524,"BrF",28,"1993-07-16","CN",1999,1993,1999,6,2263,1,0,"Dom",1,4531,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",33611.711935,33611.711935,1999
"149",524,"ABX",37,"1993-07-16","CN",2005,1993,2005,12,4440,1,0,"Sub",1,4531,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"150",525,"BrM",25,"1993-07-16","CN",1998,1993,1998,5,1899,1,1,"Dom",1,2585,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",26377.66156,26377.66156,1998
"151",525,"BrM",28,"1993-07-16","CN",1999,1993,1999,6,2263,1,1,"Dom",1,2585,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",55793.639324,55793.639324,1999
"152",542,"SEEN1",28,"1993-07-21","CN",1999,1993,1999,6,2258,1,0,"Sub",1,2580,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",26383.741632,26383.741632,1999
"153",542,"BrF",25,"1993-07-21","CN",1998,1993,1998,5,1894,1,0,"Dom",1,2580,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",54477.956965,54477.956965,1998
"154",544,"BrM",28,"1993-07-21","CN",1999,1993,1999,6,2258,1,1,"Dom",3,4193,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",112906.241527,112906.241527,1999
"155",544,"BrM",30,"1993-07-21","CN",2003,1993,2003,10,3695,1,1,"Dom",3,4193,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",35682.17198,35682.17198,2003
"156",544,"BrM",34,"1993-07-21","CN",2004,1993,2004,11,4061,1,1,"Dom",3,4193,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",15925.16267,15925.16267,2004
"157",544,"BrM",25,"1993-07-21","CN",1998,1993,1998,5,1894,1,1,"Dom",3,4193,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",48984.247135,48984.247135,1998
"158",549,"SEEN1",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,1,"Sub",2,1891,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",62143.4414,62143.4414,1998
"159",554,"SEEN1",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,0,"Sub",1,1891,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",56379.083835,56379.083835,1998
"160",555,"SEEN1",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,1,"Sub",1,1891,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",92333.27683,92333.27683,1998
"161",557,"BrM",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,1,"Dom",1,2577,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",42293.7619,42293.7619,1998
"162",557,"BrM",28,"1993-07-24","CN",1999,1993,1999,6,2255,1,1,"Dom",1,2577,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",46048.5892825,46048.5892825,1999
"163",559,"SEEN1",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,1,"Sub",1,1891,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",76128.4857766667,76128.4857766667,1998
"164",561,"BrF",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,0,"Dom",1,2110,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",236347.08508,236347.08508,1998
"165",562,"BrM",25,"1993-07-27","CN",1998,1993,1998,5,1888,1,1,"Dom",1,2012,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",71931.228565,71931.228565,1998
"166",563,"BrF",34,"1994-07-19","CN",2004,1994,2004,10,3698,1,0,"Dom",3,4807,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",9756.022031,9756.022031,2004
"167",563,"BrF",37,"1994-07-19","CN",2005,1994,2005,11,4072,1,0,"Dom",3,4807,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"168",563,"BrF",82,"1994-07-19","CN",2007,1994,2007,13,4807,1,0,"Dom",3,4807,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",3939.678444,3939.678444,2007
"169",563,"BrF",28,"1994-07-19","CN",1999,1994,1999,5,1895,1,0,"Dom",3,4807,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",125088.643575,125088.643575,1999
"170",563,"BrF",30,"1994-07-19","CN",2003,1994,2003,9,3332,1,0,"Dom",3,4807,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",26275.91349,26275.91349,2003
"171",563,"BrF",25,"1994-07-19","CN",1998,1994,1998,4,1531,1,0,"Dom",3,4807,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",65603.66494,65603.66494,1998
"172",595,"BrF",25,"1993-07-08","CN",1998,1993,1998,5,1907,1,0,"Dom",1,4206,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",127221.226805,127221.226805,1998
"173",595,"BrF",28,"1993-07-08","CN",1999,1993,1999,6,2271,1,0,"Dom",1,4206,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",82735.884985,82735.884985,1999
"174",595,"BrF",30,"1993-07-08","CN",2003,1993,2003,10,3708,1,0,"Dom",1,4206,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",11412.59585,11412.59585,2003
"175",595,"BrF",34,"1993-07-08","CN",2004,1993,2004,11,4074,1,0,"Dom",1,4206,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",14251.65173,14251.65173,2004
"176",596,"BrF",25,"1993-07-08","CN",1998,1993,1998,5,1907,1,0,"Dom",1,2593,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",79801.32668,79801.32668,1998
"177",596,"BrF",28,"1993-07-08","CN",1999,1993,1999,6,2271,1,0,"Dom",1,2593,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",25798.72157,25798.72157,1999
"178",597,"BrM",25,"1994-04-09","CN",1998,1994,1998,4,1632,1,1,"Dom",1,3098,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",103102.990805,103102.990805,1998
"179",597,"BrM",28,"1994-04-09","CN",1999,1994,1999,5,1996,1,1,"Dom",1,3098,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",57400.55747,57400.55747,1999
"180",599,"NSA",25,"1993-07-09","CN",1998,1993,1998,5,1906,1,1,"Sub",1,2125,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",63785.4188075,63785.4188075,1998
"181",602,"BrM",25,"1993-07-10","CN",1998,1993,1998,5,1905,1,1,"Dom",1,2938,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",71993.312135,71993.312135,1998
"182",602,"BrM",28,"1993-07-10","CN",1999,1993,1999,6,2269,1,1,"Dom",1,2938,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",28606.32307,28606.32307,1999
"183",604,"BrF",25,"1993-07-10","CN",1998,1993,1998,5,1905,1,0,"Dom",1,2591,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",82966.14103,82966.14103,1998
"184",604,"BrF",28,"1993-07-10","CN",1999,1993,1999,6,2269,1,0,"Dom",1,2591,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",77491.90167,77491.90167,1999
"185",605,"BrM",25,"1993-07-10","CN",1998,1993,1998,5,1905,1,1,"Dom",1,2029,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",156127.5506,156127.5506,1998
"186",607,"BrM",28,"1993-07-10","CN",1999,1993,1999,6,2269,1,1,"Dom",5,3371,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",122369.84831,122369.84831,1999
"187",607,"BrM",25,"1993-07-10","CN",1998,1993,1998,5,1905,1,1,"Dom",5,3371,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",97796.63197,97796.63197,1998
"188",609,"BrM",25,"1993-07-11","CN",1998,1993,1998,5,1904,1,1,"Dom",1,4536,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",43864.327865,43864.327865,1998
"189",609,"BrM",30,"1993-07-11","CN",2003,1993,2003,10,3705,1,1,"Dom",1,4536,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",47112.15993,47112.15993,2003
"190",609,"BrM",28,"1993-07-11","CN",1999,1993,1999,6,2268,1,1,"Dom",1,4536,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",25868.7934995,25868.7934995,1999
"191",609,"ABX",37,"1993-07-11","CN",2005,1993,2005,12,4445,1,1,"Sub",1,4536,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Sub",NA,NA,NA
"192",609,"ABX",34,"1993-07-11","CN",2004,1993,2004,11,4071,1,1,"Sub",1,4536,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",6934.800068,6934.800068,2004
"193",627,"BrF",25,"1994-04-17","CN",1998,1994,1998,4,1624,1,0,"Dom",0,2310,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",42534.051475,42534.051475,1998
"194",627,"ABX",28,"1994-04-17","CN",1999,1994,1999,5,1988,1,0,"Sub",0,2310,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",15837.386416,15837.386416,1999
"195",629,"BrM",25,"1993-07-16","CN",1998,1993,1998,5,1899,1,1,"Dom",2,2585,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",44459.770875,44459.770875,1998
"196",629,"BrM",28,"1993-07-16","CN",1999,1993,1999,6,2263,1,1,"Dom",2,2585,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",17360.49775,17360.49775,1999
"197",632,"BrM",25,"1993-07-16","CN",1998,1993,1998,5,1899,1,1,"Dom",1,2585,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",31855.26081,31855.26081,1998
"198",632,"BrM",28,"1993-07-16","CN",1999,1993,1999,6,2263,1,1,"Dom",1,2585,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",85684.9156,85684.9156,1999
"199",634,"BrM",25,"1993-07-17","CN",1998,1993,1998,5,1898,1,1,"Dom",1,4197,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",59118.609495,59118.609495,1998
"200",634,"BrM",28,"1993-07-17","CN",1999,1993,1999,6,2262,1,1,"Dom",1,4197,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",33611.711935,33611.711935,1999
"201",634,"BrM",30,"1993-07-17","CN",2003,1993,2003,10,3699,1,1,"Dom",1,4197,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",8817.613799,8817.613799,2003
"202",634,"BrM",34,"1993-07-17","CN",2004,1993,2004,11,4065,1,1,"Dom",1,4197,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",11011.24454,11011.24454,2004
"203",638,"BrF",25,"1993-07-17","CN",1998,1993,1998,5,1898,1,0,"Dom",1,3364,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",60802.941265,60802.941265,1998
"204",638,"BrF",28,"1993-07-17","CN",1999,1993,1999,6,2262,1,0,"Dom",1,3364,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",159961.481595,159961.481595,1999
"205",639,"BrF",28,"1994-04-18","CN",1999,1994,1999,5,1987,1,0,"Dom",0,3089,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",82856.4736205,82856.4736205,1999
"206",639,"BrF",25,"1994-04-18","CN",1998,1994,1998,4,1623,1,0,"Dom",0,3089,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",56627.867625,56627.867625,1998
"207",640,"NSA",25,"1993-07-17","CN",1998,1993,1998,5,1898,1,0,"Sub",1,2117,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",47750.2773666667,47750.2773666667,1998
"208",663,"BrF",25,"1993-07-21","CN",1998,1993,1998,5,1894,1,0,"Dom",1,2580,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",62143.4414,62143.4414,1998
"209",663,"BrF",28,"1993-07-21","CN",1999,1993,1999,6,2258,1,0,"Dom",1,2580,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",19399.616845,19399.616845,1999
"210",666,"BrF",25,"1993-07-21","CN",1998,1993,1998,5,1894,1,0,"Dom",2,4193,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",38649.3898,38649.3898,1998
"211",666,"BrF",28,"1993-07-21","CN",1999,1993,1999,6,2258,1,0,"Dom",2,4193,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",94424.1389675,94424.1389675,1999
"212",666,"BrF",30,"1993-07-21","CN",2003,1993,2003,10,3695,1,0,"Dom",2,4193,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",18387.9598,18387.9598,2003
"213",666,"BrF",34,"1993-07-21","CN",2004,1993,2004,11,4061,1,0,"Dom",2,4193,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",10926.3073,10926.3073,2004
"214",668,"BrM",28,"1994-04-23","CN",1999,1994,1999,5,1982,1,1,"Dom",0,3084,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",78404.343285,78404.343285,1999
"215",668,"BrM",25,"1994-04-23","CN",1998,1994,1998,4,1618,1,1,"Dom",0,3084,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",68230.474165,68230.474165,1998
"216",670,"BrF",28,"1993-07-23","CN",1999,1993,1999,6,2256,1,0,"Dom",2,3358,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",50770.575236,50770.575236,1999
"217",670,"BrF",25,"1993-07-23","CN",1998,1993,1998,5,1892,1,0,"Dom",2,3358,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",26138.569645,26138.569645,1998
"218",672,"BrM",25,"1993-11-25","CN",1998,1993,1998,5,1767,1,1,"Dom",2,1891,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",81342.842415,81342.842415,1998
"219",674,"BrM",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,1,"Dom",1,2015,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",236293.46585,236293.46585,1998
"220",676,"BrM",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,1,"Dom",1,2924,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",79820.191575,79820.191575,1998
"221",676,"BrM",28,"1993-07-24","CN",1999,1993,1999,6,2255,1,1,"Dom",1,2924,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",137291.4120155,137291.4120155,1999
"222",677,"BrF",28,"1993-07-24","CN",1999,1993,1999,6,2255,1,0,"Dom",1,2924,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",217144.215635,217144.215635,1999
"223",677,"BrF",25,"1993-07-24","CN",1998,1993,1998,5,1891,1,0,"Dom",1,2924,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",100238.069095,100238.069095,1998
"224",679,"SEEN1",25,"1993-07-25","CN",1998,1993,1998,5,1890,1,0,"Sub",1,1890,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",32307.9353,32307.9353,1998
"225",774,"BrF",28,"1994-06-17","CN",1999,1994,1999,5,1927,1,0,"Dom",2,3029,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",88856.96951,88856.96951,1999
"226",774,"BrF",25,"1994-06-17","CN",1998,1994,1998,4,1563,1,0,"Dom",2,3029,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",36227.8415,36227.8415,1998
"227",776,"BrM",28,"1994-06-18","CN",1999,1994,1999,5,1926,1,1,"Dom",1,2248,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",98000.83519,98000.83519,1999
"228",776,"BrM",25,"1994-06-18","CN",1998,1994,1998,4,1562,1,1,"Dom",1,2248,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",53860.617765,53860.617765,1998
"229",794,"BrF",25,"1982-05-06","CN",1998,1982,1998,16,5988,1,0,"Dom",3,6112,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",33309.305345,33309.305345,1998
"230",823,"BrF",28,"1994-05-23","CN",1999,1994,1999,5,1952,1,0,"Dom",1,3523,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",26852.176425,26852.176425,1999
"231",823,"BrF",25,"1994-05-23","CN",1998,1994,1998,4,1588,1,0,"Dom",1,3523,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",71931.228565,71931.228565,1998
"232",823,"BrF",30,"1994-05-23","CN",2003,1994,2003,9,3389,1,0,"Dom",1,3523,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",13094.79466,13094.79466,2003
"233",826,"BrF",28,"1994-05-26","CN",1999,1994,1999,5,1949,1,0,"Dom",4,3051,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",26322.84644,26322.84644,1999
"234",826,"BrF",25,"1994-05-26","CN",1998,1994,1998,4,1585,1,0,"Dom",4,3051,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",75124.62104,75124.62104,1998
"235",828,"ABX",25,"1994-05-27","CN",1998,1994,1998,4,1584,1,1,"Sub",NA,1708,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Sub",77815.5343,77815.5343,1998
"236",832,"BrF",34,"1994-05-31","CN",2004,1994,2004,10,3747,1,0,"Dom",1,4212,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",16497.07829,16497.07829,2004
"237",832,"BrF",25,"1994-05-31","CN",1998,1994,1998,4,1580,1,0,"Dom",1,4212,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",37475.25619,37475.25619,1998
"238",832,"BrF",28,"1994-05-31","CN",1999,1994,1999,5,1944,1,0,"Dom",1,4212,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",17988.859285,17988.859285,1999
"239",832,"BrF",30,"1994-05-31","CN",2003,1994,2003,9,3381,1,0,"Dom",1,4212,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",7705.566161,7705.566161,2003
"240",832,"BrF",37,"1994-05-31","CN",2005,1994,2005,11,4121,1,0,"Dom",1,4212,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"241",833,"BrF",28,"1994-05-31","CN",1999,1994,1999,5,1944,1,0,"Dom",2,2266,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",33050.10092,33050.10092,1999
"242",833,"BrF",25,"1994-05-31","CN",1998,1994,1998,4,1580,1,0,"Dom",2,2266,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",63328.18695,63328.18695,1998
"243",835,"BrF",25,"1994-06-01","CN",1998,1994,1998,4,1579,1,0,"Dom",1,2265,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",48888.595785,48888.595785,1998
"244",835,"BrF",28,"1994-06-01","CN",1999,1994,1999,5,1943,1,0,"Dom",1,2265,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",39570.9434385,39570.9434385,1999
"245",837,"BrM",25,"1994-10-07","CN",1998,1994,1998,4,1451,1,1,"Dom",2,1575,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",92393.8703,92393.8703,1998
"246",840,"BrF",28,"1994-06-05","CN",1999,1994,1999,5,1939,1,0,"Dom",1,3041,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",57400.55747,57400.55747,1999
"247",840,"BrF",25,"1994-06-05","CN",1998,1994,1998,4,1575,1,0,"Dom",1,3041,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",103102.990805,103102.990805,1998
"248",845,"BrF",25,"1994-06-18","CN",1998,1994,1998,4,1562,1,0,"Dom",1,4838,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",236293.46585,236293.46585,1998
"249",845,"BrF",28,"1994-06-18","CN",1999,1994,1999,5,1926,1,0,"Dom",1,4838,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",119411.456555,119411.456555,1999
"250",845,"BrF",30,"1994-06-18","CN",2003,1994,2003,9,3363,1,0,"Dom",1,4838,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",23774.14293,23774.14293,2003
"251",845,"TBrF",82,"1994-06-18","CN",2007,1994,2007,13,4838,1,0,"Sub",1,4838,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",NA,NA,NA
"252",845,"BrF",37,"1994-06-18","CN",2005,1994,2005,11,4103,1,0,"Dom",1,4838,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"253",845,"BrF",34,"1994-06-18","CN",2004,1994,2004,10,3729,1,0,"Dom",1,4838,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",5743.928418,5743.928418,2004
"254",847,"BrM",28,"1994-06-19","CN",1999,1994,1999,5,1925,1,1,"Dom",2,2247,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",50699.3452635667,50699.3452635667,1999
"255",847,"BrM",25,"1994-06-19","CN",1998,1994,1998,4,1561,1,1,"Dom",2,2247,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",28505.876415,28505.876415,1998
"256",848,"BrF",25,"1994-10-22","CN",1998,1994,1998,4,1436,1,0,"Dom",3,2122,1998,1998-06-20,1998-09-27,"main",99,2,FALSE,4.62349680646667,"Dom",102525.03747,102525.03747,1998
